,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
1636,parent,0.0,6.0,6.0,6.0,0.0,6.0,6.0
1637,parent's,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1638,parenthood,0.0,279.0,279.0,279.0,0.0,279.0,279.0
1639,parents,0.0,4.0,4.0,4.0,2.0,4.0,4.0
1640,parentw,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1641,parker,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1642,part,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1643,participate,0.0,10.0,10.0,10.0,0.0,10.0,10.0
1644,participatory,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1645,partner,0.0,3.0,3.0,3.0,2.0,3.0,3.0
1646,pas,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1647,pass,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1648,passionately,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1649,password,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1650,passwords,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1651,path,0.0,13.0,13.0,13.0,0.0,13.0,13.0
1652,patient,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1653,patients,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1654,pay,0.0,3.0,3.0,3.0,1.0,3.0,3.0
1655,payload,0.0,2.0,2.0,2.0,4.0,2.0,2.0
1656,payment,0.0,7.0,7.0,7.0,0.0,7.0,7.0
1657,paymentmethod,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1658,payments,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1659,pelvic,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1660,pennsylvania,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1661,people,0.0,9.0,9.0,9.0,8.0,9.0,10.0
1662,people's,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1663,per,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1664,percentage,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1665,period,0.0,6.0,6.0,6.0,0.0,6.0,6.0
1666,perks,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1667,permission,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1668,person,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1669,personal,0.0,3.0,3.0,3.0,1.0,3.0,3.0
1670,peru,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1671,peu,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1672,philippines,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1673,phone,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1674,photo,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1675,photos,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1676,photosetid,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1677,photosets,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1678,physical,0.0,6.0,6.0,6.0,0.0,6.0,6.0
1679,pick,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1680,pictures,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1681,pierre,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1682,pill,0.0,7.0,7.0,7.0,0.0,7.0,7.0
1683,pills,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1684,pin,0.0,2.0,2.0,2.0,3.0,2.0,2.0
1685,pink,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1686,pinshats,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1687,pinterest,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1688,pitcairn,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1689,placed,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1690,plains,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1691,plan,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1692,planned,0.0,280.0,280.0,280.0,0.0,280.0,280.0
1693,plans,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1694,playback,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1695,playing,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1696,please,0.0,38.0,37.0,38.0,1.0,38.0,38.0
1697,plugin,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1698,plus,0.0,1.0,1.0,1.0,12.0,1.0,1.0
1699,pocket,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1700,podría,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1701,point,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1702,poland,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1703,policies,0.0,2.0,2.0,2.0,3.0,2.0,2.0
1704,policy,0.0,19.0,19.0,19.0,1.0,19.0,19.0
1705,policyapplypolicy,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1706,policyhybridplanned,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1707,policyprivacy,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1708,policyterms,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1709,policywork,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1710,political,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1711,politicians’,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1712,polynesia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1713,pop,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1714,pops,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1715,popular,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1716,populate,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1717,populated,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1718,populates,0.0,6.0,6.0,6.0,0.0,6.0,6.0
1719,popup,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1720,por,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1721,portal,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1722,portugal,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1723,possibly,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1724,post,0.0,15.0,3.0,3.0,13.0,3.0,3.0
1725,postal,0.0,2.0,2.0,2.0,1.0,2.0,2.0
1726,postdata,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1727,postrender,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1728,posts,0.0,2.0,2.0,2.0,5.0,2.0,2.0
1729,powered,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1730,ppfa,0.0,8.0,8.0,8.0,0.0,8.0,8.0
1731,ppncs,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1732,practicing,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1733,pre,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1734,precautions,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1735,predict,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1736,predictions,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1737,preferred,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1738,pregnancy,0.0,11.0,11.0,11.0,3.0,11.0,11.0
1739,pregnant,0.0,6.0,6.0,6.0,0.0,6.0,6.0
1740,preloader,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1741,premium,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1742,preparations,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1743,prepare,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1744,prescription,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1745,prescriptions,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1746,president,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1747,press,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1748,pressroom,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1749,pretty,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1750,prevent,0.0,7.0,7.0,7.0,0.0,7.0,7.0
1751,preventing,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1752,preview,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1753,previous,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1754,price,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1755,pricing,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1756,pride,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1757,primarily,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1758,primary,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1759,primitive,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1760,principe,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1761,print,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1762,priority,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1763,privacy,0.0,13.0,13.0,13.0,2.0,13.0,13.0
1764,private,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1765,privately,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1766,pro,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1767,probably,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1768,problem,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1769,processing,0.0,1.0,1.0,1.0,2.0,1.0,1.0
1770,products,0.0,10.0,10.0,10.0,0.0,10.0,10.0
1771,profanity,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1772,profile,0.0,1.0,1.0,1.0,6.0,1.0,1.0
1773,program,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1774,programs,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1775,project,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1776,promo,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1777,promos,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1778,promote,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1779,promotional,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1780,proof,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1781,prop,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1782,properly,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1783,properties,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1784,property,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1785,protect,0.0,8.0,8.0,8.0,0.0,8.0,8.0
1786,protected,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1787,proud,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1788,provide,0.0,8.0,8.0,8.0,3.0,8.0,9.0
1789,provided,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1790,provider,0.0,12.0,12.0,12.0,0.0,12.0,12.0
1791,providers,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1792,providing,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1793,province,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1794,provision,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1795,présentent,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1796,pst,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1797,pubic,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1798,public,0.0,2.0,2.0,2.0,1.0,2.0,2.0
1799,publications,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1800,puerto,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1801,pull,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1802,pulling,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1803,pulls,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1804,purchase,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1805,purposes,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1806,push,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1807,put,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1808,píldoras,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1809,qatar,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1810,qu'on,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1811,qualify,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1812,quality,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1813,quarterly,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1814,que,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1815,queer,0.0,0.0,0.0,0.0,22.0,0.0,0.0
1816,queries,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1817,querystring,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1818,querystrings,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1819,question,0.0,8.0,8.0,8.0,0.0,8.0,8.0
1820,questions,0.0,10.0,10.0,10.0,7.0,10.0,10.0
1821,queue,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1822,qui,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1823,quit,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1824,quizzes,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1825,quotes,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1826,race,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1827,radio,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1828,range,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1829,rates,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1830,rather,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1831,rdpze,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1832,reach,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1833,reached,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1834,read,0.0,8.0,8.0,8.0,2.0,8.0,8.0
1835,ready,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1836,really,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1837,reason,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1838,reasons,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1839,reblog,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1840,receipt,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1841,receive,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1842,received,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1843,receiving,0.0,1.0,1.0,1.0,2.0,1.0,1.0
1844,recent,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1845,recess,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1846,recipient,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1847,record,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1848,recruitment,0.0,7.0,7.0,7.0,0.0,7.0,7.0
1849,recurringfrequency,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1850,redefining,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1851,redirected,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1852,reduced,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1853,refer,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1854,referrals,0.0,4.0,5.0,5.0,0.0,4.0,4.0
1855,referred,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1856,refill,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1857,refills,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1858,reform,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1859,region,0.0,6.0,6.0,6.0,0.0,6.0,6.0
1860,regional,0.0,6.0,6.0,6.0,0.0,6.0,6.0
1861,registered,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1862,registration,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1863,regular,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1864,regulations,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1865,relation,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1866,relationship,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1867,relationships,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1868,releases,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1869,reliable,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1870,relic,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1871,remain,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1872,remains,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1873,remember,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1874,remove,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1875,removing,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1876,rend,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1877,renders,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1878,repeat,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1879,replacement,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1880,report,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1881,reports,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1882,reposition,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1883,reproductive,0.0,20.0,20.0,20.0,3.0,20.0,20.0
1884,republic,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1885,repurpse,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1886,req,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1887,request,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1888,requestheaders,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1889,requests,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1890,require,0.0,5.0,5.0,5.0,9.0,5.0,5.0
1891,requiredare,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1892,requires,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1893,reschedule,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1894,research,0.0,22.0,22.0,22.0,0.0,22.0,22.0
1895,researchnew,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1896,resharper,0.0,10.0,10.0,10.0,0.0,10.0,10.0
1897,residence,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1898,resources,0.0,3.0,3.0,3.0,1.0,3.0,3.0
1899,respect,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1900,respects,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1901,respiratory,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1902,response,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1903,responsehybridoffice,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1904,responseoffice,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1905,rest,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1906,restore,0.0,6.0,6.0,6.0,0.0,6.0,6.0
1907,results,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1908,retention,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1909,retrieving,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1910,return,0.0,38.0,38.0,38.0,7.0,38.0,38.0
1911,returns,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1912,revenue,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1913,review,0.0,4.0,4.0,4.0,1.0,4.0,4.0
1914,rhode,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1915,rica,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1916,rico,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1917,right,0.0,10.0,10.0,10.0,0.0,10.0,10.0
1918,rightclick,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1919,rights,0.0,9.0,9.0,9.0,0.0,9.0,9.0
1920,risk,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1921,risks,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1922,road,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1923,rocky,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1924,roe,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1925,romania,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1926,roo,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1927,root,0.0,1.0,1.0,1.0,2.0,1.0,1.0
1928,rosenfield,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1929,roulette,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1930,rule,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1931,run,0.0,2.0,2.0,2.0,1.0,2.0,2.0
1932,running,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1933,runs,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1934,runtime,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1935,russian,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1936,rwanda,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1937,réunion,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1938,saba,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1939,safe,0.0,4.0,4.0,4.0,2.0,4.0,4.0
1940,safely,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1941,safer,0.0,1.0,1.0,1.0,3.0,1.0,1.0
1942,safety,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1943,safetyhow,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1944,sahara,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1945,saint,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1946,salesforce,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1947,salvador,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1948,samantha,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1949,samoa,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1950,san,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1951,sandwich,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1952,sanford,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1953,sans,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1954,sao,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1955,sasheer,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1956,sat,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1957,saturday,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1958,saturdays,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1959,saudi,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1960,save,0.0,3.0,3.0,3.0,0.0,3.0,3.0
1961,scare,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1962,scarvestravelhome,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1963,schedule,0.0,7.0,7.0,7.0,0.0,7.0,7.0
1964,scheduling,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1965,school,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1966,schools,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1967,scload,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1968,scorecard,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1969,scott,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1970,screen,0.0,18.0,18.0,18.0,0.0,18.0,18.0
1971,screening,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1972,screenings,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1973,script,0.0,3.0,3.0,3.0,1.0,3.0,3.0
1974,scroll,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1975,search,0.0,45.0,45.0,45.0,1.0,45.0,45.0
1976,second,0.0,3.0,3.0,3.0,3.0,3.0,3.0
1977,seconds,0.0,41.0,41.0,41.0,0.0,41.0,41.0
1978,section,0.0,5.0,5.0,5.0,0.0,5.0,5.0
1979,see,0.0,12.0,11.0,12.0,4.0,12.0,12.0
1980,seeking,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1981,seems,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1982,segment,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1983,segoe,0.0,2.0,2.0,2.0,8.0,2.0,2.0
1984,segue,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1985,select,0.0,12.0,12.0,12.0,1.0,12.0,12.0
1986,selected,0.0,9.0,9.0,9.0,0.0,9.0,9.0
1987,selection,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1988,selects,0.0,4.0,4.0,4.0,0.0,4.0,4.0
1989,send,0.0,5.0,5.0,5.0,1.0,5.0,5.0
1990,senegal,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1991,senior,0.0,14.0,14.0,14.0,0.0,14.0,14.0
1992,sense,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1993,sent,0.0,2.0,2.0,2.0,0.0,2.0,2.0
1994,sep,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1995,separate,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1996,separator,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1997,september,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1998,serbia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1999,serious,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2000,serve,0.0,3.0,3.0,3.0,2.0,3.0,3.0
2001,service,0.0,11.0,11.0,11.0,0.0,11.0,11.0
2002,services,0.0,49.0,49.0,49.0,7.0,49.0,49.0
2003,ses,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2004,set,0.0,17.0,17.0,17.0,1.0,17.0,17.0
2005,setting,0.0,1.0,1.0,1.0,3.0,1.0,1.0
2006,settings,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2007,setup,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2008,sex,0.0,17.0,17.0,17.0,8.0,17.0,17.0
2009,sexual,0.0,24.0,24.0,24.0,15.0,24.0,24.0
2010,sexuality,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2011,sexually,0.0,4.0,4.0,4.0,2.0,4.0,4.0
2012,seychelles,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013,sham,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2014,share,0.0,13.0,13.0,13.0,1.0,13.0,13.0
2015,shared,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2016,she,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2017,she's,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2018,shift,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2019,shimmer,0.0,9.0,9.0,9.0,0.0,9.0,9.0
2020,shipping,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2021,shop,0.0,8.0,8.0,8.0,3.0,8.0,8.0
2022,shorts,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2023,shot,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2024,should,0.0,5.0,5.0,5.0,2.0,5.0,5.0
2025,show,0.0,12.0,12.0,12.0,0.0,12.0,12.0
2026,showing,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2027,shown,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2028,shut,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2029,shutting,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2030,sick,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2031,sidebar,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2032,sierra,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2033,sign,0.0,9.0,9.0,9.0,2.0,9.0,9.0
2034,signup,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2035,simple,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2036,singapore,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2037,single,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2038,sint,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2039,sioux,0.0,0.0,13.0,0.0,0.0,0.0,0.0
2040,sit,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2041,site,0.0,7.0,7.0,7.0,0.0,7.0,7.0
