,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7,Total8
328,appreciate,1.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0
329,appreciation,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
330,appreciative,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
331,appropriate,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
332,approved,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
333,approximately,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,apps,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,appstake,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
336,apr,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
337,april,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
338,arab,4.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0
339,arbutus,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
340,arbutusseptember,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
341,archived,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
342,ardmore,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
343,area,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
344,areas,1.0,0.0,0.0,53.0,2.0,0.0,0.0,0.0,0.0
345,areasadults,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
346,aremessage,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
347,aren’t,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
348,areprivacy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
349,arewho,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
350,arlington,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
351,arm,1.0,3.0,0.0,9.0,0.0,0.0,3.0,3.0,3.0
352,arms,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
353,armseptember,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
354,around,2.0,0.0,0.0,3.0,54.0,0.0,0.0,0.0,0.0
355,arpa,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
356,arrangements,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
357,array,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
358,arrive,2.0,1.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0
359,arriving,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
360,arrow,62.0,6.0,0.0,0.0,12.0,0.0,6.0,6.0,6.0
361,arrows,31.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
362,art,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
363,article,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
364,articleinvitation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
365,ashamed…”easter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
366,ashburn,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
367,asistencia,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,ask,0.0,7.0,0.0,1.0,66.0,0.0,5.0,5.0,5.0
369,asked,0.0,5.0,0.0,104.0,21.0,0.0,5.0,5.0,5.0
370,asking,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
371,asks,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
372,aspect,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,aspects,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
374,aspiration,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
375,assault,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
376,assess,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
377,assessing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
378,assign,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
379,assist,3.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
380,assistance,38.0,0.0,0.0,8.0,34.0,1.0,0.0,0.0,0.0
381,assisting,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
382,assoc,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
383,associated,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0
384,association,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
385,associations,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
386,assured,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,asymptomatic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,atlantic,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
389,attack,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
390,attacks,0.0,9.0,0.0,2.0,1.0,0.0,9.0,9.0,9.0
391,attempt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
392,attempting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,attending,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
394,attention,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,attorneynyc,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
396,attributefilter,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
397,attributes,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
398,audience,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
399,audio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,ault,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
401,austin,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
402,austinyour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
403,australia,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0
404,australian,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
405,auth,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
406,authorize,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
407,authorizing,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
408,autism,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
409,auto,0.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0
410,autofocus,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
411,automatic,0.0,2.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0
412,automatically,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
413,autonomy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
414,autopopulate,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
415,availabilities,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
416,available,34.0,11.0,0.0,17.0,51.0,0.0,8.0,10.0,10.0
417,availablecategorieswhole,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
418,ave,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
419,avenue,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
420,avoid,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0
421,avoiding,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
422,awake,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
423,awards,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
424,awardswhole,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
425,away,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0
426,awful,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
427,ayanna,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
428,ayudarte,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
429,baby,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
430,back,5.0,9.0,0.0,6.0,54.0,0.0,9.0,9.0,9.0
431,background,0.0,25.0,0.0,0.0,9.0,0.0,25.0,25.0,25.0
432,backtwo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
433,backwards,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
434,bacterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,bad,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
436,bader,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
437,badword,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
438,badwordfilter,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
439,badwords,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
440,balance,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
441,baldwin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
442,baltimore,0.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0
443,ban,0.0,3.0,0.0,5.0,3.0,0.0,3.0,3.0,3.0
444,bandanna,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,bank,0.0,2.0,0.0,1.0,300.0,0.0,2.0,2.0,2.0
446,banking,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
447,bank’s,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
448,banned,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
449,banner,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
450,bannerwhole,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
451,banning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
452,bans,0.0,15.0,0.0,0.0,1.0,0.0,15.0,15.0,15.0
453,ban‘tis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
454,barrett’s,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
455,barrier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,barriers,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
457,basados,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
458,based,0.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0
459,basic,2.0,4.0,0.0,0.0,16.0,0.0,4.0,4.0,4.0
460,basta,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
461,battelle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
462,bcbsnd,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
463,bccbid,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
464,bcload,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
465,bear,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
466,bearing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
467,beaumont,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
468,beautificationplan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
469,because,0.0,2.0,0.0,11.0,19.0,0.0,2.0,2.0,2.0
470,become,3.0,3.0,0.0,3.0,12.0,0.0,3.0,3.0,3.0
471,becomes,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
472,becoming,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
473,been,39.0,5.0,0.0,7.0,160.0,0.0,5.0,5.0,5.0
474,before,13.0,5.0,0.0,7.0,150.0,0.0,5.0,5.0,5.0
475,beforehand,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,begin,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
477,begins,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,begun,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,behalf,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
480,behavioral,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0
481,behind,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,being,6.0,2.0,0.0,3.0,24.0,0.0,2.0,2.0,2.0
483,bel,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
484,belair,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
485,believe,1.0,1.0,0.0,3.0,7.0,0.0,1.0,1.0,1.0
486,believes,0.0,0.0,0.0,38.0,3.0,0.0,0.0,0.0,0.0
487,bella,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
488,belly,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
489,below,5.0,3.0,0.0,0.0,3.0,0.0,3.0,4.0,4.0
490,bend,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0
491,bendpractice,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
492,bene,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
493,beneath,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
494,beneficiary,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0
495,beneficiarynorth,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
496,beneficiary’s,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
497,benefit,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
498,benefitmedicaid,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
499,benefits,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
500,benton,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
501,best,3.0,2.0,0.0,9.0,51.0,1.0,2.0,2.0,2.0
502,better,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
503,between,7.0,1.0,0.0,3.0,14.0,0.0,1.0,1.0,1.0
504,beverage,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
505,beyond,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
506,beyou,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
507,bias,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
508,biased,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
509,biennial,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,big,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
511,bike,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
512,bill,1.0,1.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0
513,billing,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
514,bills,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
515,billwhole,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
516,binary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,bind,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
518,bio,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
519,birth,19.0,38.0,0.0,58.0,35.0,5.0,36.0,36.0,36.0
520,birthing,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
521,bit,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
522,black,0.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0
523,blaine,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
524,bleeding,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
525,bleedinginfectioninjury,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
526,block,1.0,5.0,0.0,2.0,13.0,0.0,5.0,5.0,5.0
527,blocked,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
528,blocking,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,blockquote,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
530,blocks,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,blog,0.0,12.0,0.0,0.0,1.0,0.0,12.0,12.0,12.0
532,blood,4.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0
533,bloomington,0.0,0.0,0.0,318.0,0.0,6.0,0.0,0.0,0.0
534,blue,0.0,3.0,0.0,1.0,6.0,0.0,3.0,3.0,3.0
535,blumenthal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
536,blur,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
537,bmp,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
538,board,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
539,boardcommunity,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,boardnfi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
541,boards,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
542,boardsbeyou,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
543,boardyouth,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
544,bodies,2.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0
545,bodily,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
546,body,6.0,3.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0
547,bogus,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
548,bold,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
549,boldchat,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
550,boldchatevent,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
551,boldchatintervalid,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
552,boldchatlinks,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
553,boldchattimeoutid,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
554,boldchatwrapper,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
555,bonfire,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
556,book,0.0,7.0,0.0,38.0,0.0,0.0,7.0,7.0,7.0
557,book…a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
558,boost,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0
559,boosts,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
560,border,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
561,boss,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
562,both,32.0,3.0,0.0,1.0,18.0,1.0,3.0,3.0,3.0
563,bothinfo,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
564,bottom,0.0,1.0,0.0,1.0,30.0,0.0,1.0,1.0,1.0
565,boulevard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
566,bound,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,bowie,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
568,box,1.0,2.0,0.0,0.0,12.0,0.0,2.0,2.0,2.0
569,brain,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
570,branch,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
571,brand,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
572,brazen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
573,breadth,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
574,break,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
575,breakdown,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
576,breaking,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
577,breaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
578,breast,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
579,breastfeeding,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
580,breastfeedingadditional,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
581,breastfeedinginfant,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
582,breham,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
583,bremen,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
584,brfss,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
585,brfssbrfss,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
586,brief,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
587,briefing,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
588,briefly,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
589,bright,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
590,brightly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,bring,7.0,3.0,0.0,0.0,12.0,0.0,2.0,2.0,1.0
592,brings,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
593,bristol,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
594,broadway,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
595,brochure,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,broken,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
597,brooklyn,0.0,0.0,0.0,6.0,0.0,10.0,0.0,21.0,0.0
598,brought,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
599,brownsville,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
600,browser,31.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
601,brunt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
602,bucket,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
603,budget,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
604,buffalo,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
605,buffer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
606,bugs,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
607,build,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
608,builder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,building,7.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
610,bullieswhole,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
611,burden,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
612,burdensome,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
613,burnie,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
614,burnsville,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
615,business,38.0,1.0,0.0,3.0,54.0,0.0,1.0,1.0,1.0
616,businesses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
617,businessesresources,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
618,busy,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
619,but,3.0,2.0,0.0,37.0,58.0,0.0,2.0,2.0,2.0
620,buttigieg’s,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
621,button,0.0,11.0,0.0,0.0,12.0,0.0,11.0,11.0,11.0
622,buttons,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
623,buttonstart,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
624,buttonsubmit,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
625,buy,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
626,buyjournal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
627,cabinet,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
628,cache,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
629,cachequestions,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
630,cada,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
631,caicos,4.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0
632,calculator,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,calendar,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
634,call,56.0,17.0,0.0,110.0,7.0,0.0,17.0,17.0,17.0
635,called,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
636,calling,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
637,calls,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
638,camp,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
639,campaign,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0
640,campaigns,0.0,8.0,0.0,0.0,6.0,0.0,8.0,8.0,8.0
641,campaignsapplynational,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
642,campaignshybridpublic,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
643,campaignspublic,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
644,can,48.0,43.0,0.0,42.0,487.0,0.0,41.0,41.0,41.0
645,can't,124.0,1.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0
646,canada,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0
647,canadian,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
648,canbook,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
649,cancel,31.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
650,canceled,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
651,cancelled,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,cancer,101.0,4.0,0.0,0.0,6.0,0.0,4.0,4.0,4.0
653,candidates,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
654,cannot,2.0,2.0,0.0,2.0,78.0,0.0,2.0,2.0,2.0
655,canton,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
656,can’t,2.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0
657,capital,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
658,capitol,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
