,token,Total0,Total1,Total2
3012,intimate,0.0,0.0,3.0
3013,into,4.0,0.0,52.0
3014,intraepithelial,0.0,0.0,2.0
3015,intrauterine,0.0,0.0,2.0
3016,intravenous,0.0,0.0,2.0
3017,invade,0.0,0.0,3.0
3018,invaluable,0.0,0.0,1.0
3019,invasive,0.0,0.0,17.0
3020,inventore,0.0,0.0,3.0
3021,inventory,0.0,0.0,1.0
3022,invested,0.0,0.0,2.0
3023,investigate,0.0,0.0,1.0
3024,investigated,0.0,0.0,1.0
3025,investigates,0.0,0.0,1.0
3026,investigating,0.0,0.0,3.0
3027,investigations,0.0,0.0,3.0
3028,investigator,0.0,0.0,1.0
3029,investigators,0.0,0.0,2.0
3030,investing,0.0,0.0,1.0
3031,invited,0.0,0.0,2.0
3032,invoices,0.0,0.0,2.0
3033,involuntary,0.0,0.0,1.0
3034,involve,0.0,0.0,1.0
3035,involved,20.0,0.0,58.0
3036,involvement,0.0,0.0,2.0
3037,involves,0.0,0.0,8.0
3038,involving,0.0,0.0,3.0
3039,inyección,2.0,0.0,0.0
3040,ipod,0.0,0.0,1.0
3041,ipsa,0.0,0.0,3.0
3042,ipsam,0.0,0.0,3.0
3043,ipsum,0.0,0.0,3.0
3044,irb,0.0,0.0,2.0
3045,irbnet,0.0,0.0,1.0
3046,iron,0.0,0.0,2.0
3047,irregular,0.0,0.0,3.0
3048,irritable,0.0,0.0,6.0
3049,irritation,0.0,0.0,3.0
3050,irs,2.0,0.0,0.0
3051,isha,0.0,0.0,2.0
3052,island,0.0,0.0,134.0
3053,islanders,0.0,0.0,3.0
3054,island’s,0.0,0.0,2.0
3055,ismonthlygift,2.0,0.0,0.0
3056,isn't,2.0,0.0,1.0
3057,isn’t,0.0,0.0,3.0
3058,isprofane,1.0,0.0,0.0
3059,israel,0.0,0.0,1.0
3060,issue,0.0,0.0,5.0
3061,issued,0.0,0.0,3.0
3062,issues,6.0,0.0,11.0
3063,issuing,0.0,0.0,1.0
3064,iste,0.0,0.0,9.0
3065,it's,5.0,0.0,7.0
3066,italian,0.0,0.0,1.0
3067,itchiness,0.0,0.0,1.0
3068,itching,0.0,0.0,2.0
3069,item,0.0,0.0,2.0
3070,items,1.0,0.0,3.0
3071,iterate,2.0,0.0,0.0
3072,iteration,2.0,0.0,0.0
3073,it’s,0.0,0.0,10.0
3074,iud,3.0,0.0,1.0
3075,i’m,2.0,0.0,1.0
3076,jabbour,0.0,0.0,2.0
3077,jacalyn,0.0,0.0,2.0
3078,jack,0.0,0.0,2.0
3079,jaclyn,0.0,0.0,2.0
3080,jakeman,0.0,0.0,6.0
3081,james,0.0,0.0,21.0
3082,jami,0.0,0.0,2.0
3083,jamie,0.0,0.0,6.0
3084,jan,0.0,0.0,2.0
3085,jane,0.0,0.0,8.0
3086,janet,0.0,0.0,2.0
3087,january,1.0,0.0,0.0
3088,jarbeau,0.0,0.0,6.0
3089,jared,0.0,0.0,2.0
3090,jasmine,0.0,0.0,2.0
3091,jason,0.0,0.0,6.0
3092,javascript,4.0,0.0,0.0
3093,jeannine,0.0,0.0,8.0
3094,jefferson,0.0,0.0,1.0
3095,jeffrey,0.0,0.0,8.0
3096,jelly,0.0,0.0,6.0
3097,jenna,0.0,0.0,6.0
3098,jennie,0.0,0.0,1.0
3099,jennifer,0.0,0.0,46.0
3100,jessica,0.0,0.0,13.0
3101,jewelry,0.0,0.0,1.0
3102,jilian,0.0,0.0,1.0
3103,jill,0.0,0.0,11.0
3104,jimmette,0.0,0.0,2.0
3105,jinen,0.0,0.0,2.0
3106,joanne,0.0,0.0,2.0
3107,job,2.0,0.0,2.0
3108,jobs,6.0,0.0,0.0
3109,jobsways,0.0,0.0,12.0
3110,john,0.0,0.0,4.0
3111,johnson,0.0,0.0,2.0
3112,join,4.0,0.0,5.0
3113,joined,1.0,0.0,1.0
3114,joining,0.0,0.0,3.0
3115,joint,0.0,0.0,11.0
3116,jonathan,0.0,0.0,8.0
3117,jose,0.0,0.0,2.0
3118,joseph,0.0,0.0,9.0
3119,josephine,0.0,0.0,2.0
3120,joshua,0.0,0.0,2.0
3121,jospeh's,0.0,0.0,1.0
3122,journey,0.0,0.0,2.0
3123,json,4.0,0.0,0.0
3124,juan,0.0,0.0,2.0
3125,judge,0.0,0.0,1.0
3126,judi,0.0,0.0,1.0
3127,judson,0.0,0.0,2.0
3128,juice,0.0,0.0,1.0
3129,julia,0.0,0.0,12.0
3130,julie,0.0,0.0,6.0
3131,julio,0.0,0.0,2.0
3132,june,0.0,0.0,1.0
3133,juneteenth,1.0,0.0,0.0
3134,junior,0.0,0.0,3.0
3135,junyang,0.0,0.0,6.0
3136,jurisdiction,0.0,0.0,3.0
3137,just,8.0,0.0,10.0
3138,justice,0.0,0.0,2.0
3139,kaiser,0.0,0.0,2.0
3140,kalpana,0.0,0.0,2.0
3141,kaneko,0.0,0.0,6.0
3142,kao,0.0,0.0,2.0
3143,karczewski,0.0,0.0,2.0
3144,karen,0.0,0.0,9.0
3145,karwan,0.0,0.0,4.0
3146,kate,0.0,0.0,9.0
3147,katelyn,0.0,0.0,2.0
3148,katherine,0.0,0.0,12.0
3149,kathleen,0.0,0.0,16.0
3150,kathryn,0.0,0.0,2.0
3151,katie,0.0,0.0,2.0
3152,katina,0.0,0.0,8.0
3153,katrin,0.0,0.0,2.0
3154,katy,0.0,0.0,2.0
3155,kayla,0.0,0.0,6.0
3156,keep,5.0,0.0,31.0
3157,keeping,0.0,0.0,6.0
3158,keeps,2.0,0.0,1.0
3159,kegel,0.0,0.0,11.0
3160,kelly,0.0,0.0,11.0
3161,kendra,0.0,0.0,2.0
3162,kennedy,0.0,0.0,2.0
3163,kenneth,0.0,0.0,4.0
3164,kent,0.0,0.0,73.0
3165,kentucky,7.0,0.0,0.0
3166,kept,2.0,0.0,1.0
3167,keszler,0.0,0.0,2.0
3168,kevin,0.0,0.0,4.0
3169,key,3.0,0.0,7.0
3170,keypress,1.0,0.0,0.0
3171,keys,3.0,0.0,2.0
3172,khalid,0.0,0.0,2.0
3173,khaund,0.0,0.0,6.0
3174,kidney,0.0,0.0,5.0
3175,kilguss,0.0,0.0,2.0
3176,killer”,0.0,0.0,1.0
3177,kim,0.0,0.0,14.0
3178,kimberley,0.0,0.0,2.0
3179,kimberly,0.0,0.0,8.0
3180,kind,0.0,0.0,6.0
3181,kinds,0.0,0.0,1.0
3182,king,1.0,0.0,0.0
3183,kingstown,0.0,0.0,27.0
3184,kirsten,0.0,0.0,2.0
3185,knee,0.0,0.0,1.0
3186,knees,0.0,0.0,1.0
3187,know,11.0,0.0,23.0
3188,knowledge,1.0,0.0,2.0
3189,knowledgeable,0.0,0.0,2.0
3190,known,0.0,0.0,3.0
3191,knows,0.0,0.0,3.0
3192,kolitz,0.0,0.0,2.0
3193,koplan,0.0,0.0,6.0
3194,korbly,0.0,0.0,7.0
3195,kramer,0.0,0.0,4.0
3196,krasnow,0.0,0.0,2.0
3197,kristen,0.0,0.0,6.0
3198,kristin,0.0,0.0,6.0
3199,kruse,0.0,0.0,2.0
3200,krystal,0.0,0.0,1.0
3201,kuch,0.0,0.0,6.0
3202,kue,0.0,0.0,1.0
3203,kwetkowski,0.0,0.0,2.0
3204,kyle,0.0,0.0,10.0
3205,lab,0.0,0.0,5.0
3206,label,102.0,0.0,2.0
3207,labels,1.0,0.0,0.0
3208,labia,0.0,0.0,3.0
3209,labor,2.0,0.0,4.0
3210,laboratories,0.0,0.0,2.0
3211,laboratory,0.0,0.0,85.0
3212,lack,0.0,0.0,1.0
3213,lacking,1.0,0.0,0.0
3214,lactation,0.0,0.0,1.0
3215,lactose,0.0,0.0,1.0
3216,lahey,0.0,0.0,3.0
3217,lamberson,0.0,0.0,2.0
3218,lamendola,0.0,0.0,4.0
3219,lamson,0.0,0.0,6.0
3220,lancellotti,0.0,0.0,4.0
3221,land,0.0,0.0,4.0
3222,landing,1.0,0.0,0.0
3223,lang,0.0,0.0,5.0
3224,language,7.0,0.0,7.0
3225,languages,0.0,0.0,1.0
3226,lap,0.0,0.0,1.0
3227,laparoscopic,0.0,0.0,2.0
3228,laparoscopy,0.0,0.0,2.0
3229,lapel,1.0,0.0,0.0
3230,laptook,0.0,0.0,2.0
3231,large,0.0,0.0,9.0
3232,largely,0.0,0.0,1.0
3233,largest,3.0,0.0,9.0
3234,las,2.0,0.0,0.0
3235,laser,0.0,0.0,1.0
3236,lasher,0.0,0.0,2.0
3237,last,8.0,0.0,7.0
3238,lasting,0.0,0.0,3.0
3239,lastnameerror,1.0,0.0,0.0
3240,lastnamefield,1.0,0.0,0.0
3241,lasts,0.0,0.0,4.0
3242,latching,0.0,0.0,1.0
3243,late,0.0,0.0,5.0
3244,later,0.0,0.0,6.0
3245,latest,4.0,0.0,50.0
3246,latinos,1.0,0.0,0.0
3247,latoya,0.0,0.0,2.0
3248,laude,0.0,0.0,1.0
3249,laura,0.0,0.0,18.0
3250,lauralyn,0.0,0.0,6.0
3251,lauria,0.0,0.0,2.0
3252,laurie,0.0,0.0,5.0
3253,law,1.0,0.0,15.0
3254,lawapplyassociate,1.0,0.0,0.0
3255,lawful,0.0,0.0,1.0
3256,lawhybridapplyparalegal,1.0,0.0,0.0
3257,lawhybridapplysenior,1.0,0.0,0.0
3258,lawnyc,1.0,0.0,0.0
3259,lawrence,0.0,0.0,4.0
3260,laws,3.0,0.0,7.0
3261,lawsuit,3.0,0.0,0.0
3262,laxative,0.0,0.0,1.0
3263,laying,0.0,0.0,1.0
3264,lbs,0.0,0.0,2.0
3265,lcdp,0.0,0.0,8.0
3266,leach,0.0,0.0,2.0
3267,lead,1.0,0.0,14.0
3268,leader,0.0,0.0,5.0
3269,leaders,0.0,0.0,2.0
3270,leadership,2.0,0.0,40.0
3271,leadershipin,0.0,0.0,1.0
3272,leading,3.0,0.0,7.0
3273,leads,0.0,0.0,2.0
3274,leak,0.0,0.0,1.0
3275,leakage,0.0,0.0,3.0
3276,leaking,0.0,0.0,1.0
3277,leaks,0.0,0.0,1.0
3278,leapfrog,0.0,0.0,2.0
3279,learn,26.0,0.0,151.0
3280,learners,0.0,0.0,1.0
3281,learning,1.0,0.0,8.0
3282,least,3.0,0.0,26.0
3283,leave,0.0,0.0,2.0
3284,leaves,0.0,0.0,1.0
3285,leaving,5.0,0.0,0.0
3286,lechner,0.0,0.0,2.0
3287,led,0.0,0.0,1.0
3288,lee,0.0,0.0,8.0
3289,lefkowitz,0.0,0.0,2.0
3290,left,10.0,0.0,3.0
3291,leftover,0.0,0.0,1.0
3292,legal,7.0,0.0,18.0
3293,legally,0.0,0.0,2.0
3294,legislation,0.0,0.0,1.0
3295,legs,0.0,0.0,1.0
3296,length,1.0,0.0,1.0
3297,lengths,0.0,0.0,1.0
3298,lennon,0.0,0.0,4.0
3299,leon,0.0,0.0,2.0
3300,less,0.0,0.0,18.0
3301,lessen,0.0,0.0,1.0
3302,lessens,0.0,0.0,1.0
3303,lester,0.0,0.0,2.0
3304,let,27.0,0.0,4.0
3305,let's,0.0,0.0,6.0
3306,lets,0.0,0.0,2.0
3307,letter,1.0,0.0,0.0
3308,letters,1.0,0.0,0.0
3309,let’s,1.0,0.0,2.0
3310,level,0.0,0.0,12.0
3311,levels,0.0,0.0,4.0
3312,lewkowitz,0.0,0.0,2.0
3313,liability,0.0,0.0,2.0
3314,liable,0.0,0.0,1.0
3315,libertad,0.0,0.0,2.0
3316,library,0.0,0.0,2.0
3317,lice,0.0,0.0,2.0
3318,licensed,0.0,0.0,6.0
3319,lichen,0.0,0.0,5.0
3320,licsw,0.0,0.0,17.0
3321,life,0.0,0.0,24.0
3322,lifelong,0.0,0.0,1.0
3323,lifestyle,0.0,0.0,5.0
3324,lifetime,0.0,0.0,2.0
3325,lift,0.0,0.0,2.0
3326,lifting,0.0,0.0,2.0
3327,ligament,0.0,0.0,2.0
3328,ligation,0.0,0.0,1.0
3329,light,3.0,0.0,9.0
3330,lighter,0.0,0.0,2.0
3331,like,4.0,0.0,27.0
3332,likelihood,0.0,0.0,1.0
3333,likely,0.0,0.0,16.0
3334,limit,0.0,0.0,9.0
3335,limitation,0.0,0.0,4.0
3336,limited,0.0,0.0,15.0
3337,limiting,0.0,0.0,2.0
3338,limits,0.0,0.0,1.0
3339,lincoln,0.0,0.0,1.0
3340,linda,0.0,0.0,10.0
3341,lindsay,0.0,0.0,10.0
3342,line,3.0,0.0,23.0
3343,linear,5.0,0.0,0.0
3344,lining,0.0,0.0,11.0
3345,link,8.0,0.0,6.0
3346,linked,0.0,0.0,6.0
3347,linking,0.0,0.0,1.0
3348,links,0.0,0.0,11.0
3349,lipsman,0.0,0.0,2.0
3350,liquid,0.0,0.0,2.0
3351,liquids,0.0,0.0,2.0
3352,lisa,0.0,0.0,11.0
3353,list,1.0,0.0,9.0
3354,listed,0.0,0.0,6.0
3355,listen,0.0,0.0,2.0
3356,listening,0.0,0.0,3.0
3357,listing,0.0,0.0,2.0
3358,lists,0.0,0.0,1.0
3359,literally,0.0,0.0,2.0
3360,litigation,3.0,0.0,0.0
3361,little,0.0,0.0,1.0
3362,live,4.0,0.0,4.0
3363,liver,0.0,0.0,4.0
3364,lives,0.0,0.0,8.0
3365,living,0.0,0.0,3.0
3366,llcif,1.0,0.0,0.0
3367,llichen,0.0,0.0,1.0
3368,lmhc,0.0,0.0,12.0
3369,load,5.0,0.0,0.0
3370,loading,23.0,0.0,0.0
3371,loads,3.0,0.0,0.0
3372,lobby,0.0,0.0,1.0
3373,lobular,0.0,0.0,1.0
3374,loc,0.0,0.0,5.0
3375,local,8.0,0.0,9.0
3376,locally,2.0,0.0,0.0
3377,locate,0.0,0.0,4.0
3378,located,0.0,0.0,11.0
3379,locating,1.0,0.0,0.0
3380,location,0.0,0.0,19.0
3381,locations,0.0,0.0,79.0
3382,lodash,1.0,0.0,0.0
3383,log,3.0,0.0,1.0
3384,login,0.0,0.0,1.0
3385,lokich,0.0,0.0,6.0
3386,lombardi,0.0,0.0,2.0
3387,loncar,0.0,0.0,2.0
3388,long,5.0,0.0,17.0
3389,longer,0.0,0.0,8.0
3390,longitudinal,0.0,0.0,2.0
3391,longo,0.0,0.0,2.0
3392,longstanding,0.0,0.0,3.0
3393,look,4.0,0.0,12.0
3394,looked,0.0,0.0,1.0
3395,looking,1.0,0.0,10.0
3396,looks,1.0,0.0,6.0
3397,loose,0.0,0.0,1.0
3398,lora,0.0,0.0,2.0
3399,los,6.0,0.0,0.0
3400,lose,0.0,0.0,2.0
3401,losee,0.0,0.0,4.0
3402,losing,0.0,0.0,5.0
3403,loss,0.0,0.0,36.0
3404,lost,0.0,0.0,3.0
3405,lot,2.0,0.0,6.0
3406,lotions,0.0,0.0,1.0
3407,lou,0.0,0.0,6.0
3408,loud,0.0,0.0,1.0
3409,louis,3.0,0.0,0.0
3410,louisa,0.0,0.0,2.0
3411,louise,0.0,0.0,1.0
3412,louisiana,0.0,0.0,4.0
3413,louvet,0.0,0.0,2.0
3414,love,0.0,0.0,1.0
3415,loved,0.0,0.0,2.0
3416,lovell,0.0,0.0,2.0
3417,loving,1.0,0.0,0.0
3418,low,0.0,0.0,9.0
3419,lower,1.0,0.0,17.0
3420,lowering,0.0,0.0,2.0
3421,lubricating,0.0,0.0,1.0
3422,lucarelli,0.0,0.0,2.0
3423,lucy,0.0,0.0,2.0
3424,ludwig,0.0,0.0,2.0
3425,luke,0.0,0.0,1.0
3426,luke's,0.0,0.0,1.0
3427,luke’s,0.0,0.0,2.0
3428,lump,0.0,0.0,4.0
3429,lunch,0.0,0.0,7.0
3430,luncheon,1.0,0.0,0.0
3431,lung,0.0,0.0,7.0
3432,lupus,0.0,0.0,1.0
3433,luther,1.0,0.0,1.0
3434,lydia,0.0,0.0,2.0
3435,lyme,0.0,0.0,1.0
3436,lymph,0.0,0.0,1.0
3437,lymphatic,0.0,0.0,1.0
3438,lymphedema,0.0,0.0,7.0
3439,lynn,0.0,0.0,2.0
3440,l’institute,0.0,0.0,2.0
3441,machine,0.0,0.0,1.0
3442,machines,0.0,0.0,1.0
3443,made,2.0,0.0,15.0
3444,madhani,0.0,0.0,2.0
3445,magazine,0.0,0.0,1.0
3446,maggie,0.0,0.0,6.0
3447,magna,0.0,0.0,1.0
3448,magnesia,0.0,0.0,1.0
3449,magnet,0.0,0.0,1.0
3450,magnetic,0.0,0.0,3.0
3451,mail,13.0,0.0,4.0
3452,mailchecks,1.0,0.0,0.0
3453,mailed,1.0,0.0,0.0
3454,mailinfo,3.0,0.0,0.0
3455,mailtoggle,1.0,0.0,0.0
3456,main,53.0,0.0,49.0
3457,maine,0.0,0.0,3.0
3458,mainly,0.0,0.0,4.0
3459,maintain,0.0,0.0,7.0
3460,maintained,0.0,0.0,4.0
3461,maintaining,0.0,0.0,2.0
3462,maintains,0.0,0.0,1.0
3463,maintenance,0.0,0.0,1.0
3464,maj,0.0,0.0,2.0
3465,major,2.0,0.0,11.0
3466,majora,0.0,0.0,1.0
3467,majority,0.0,0.0,1.0
3468,make,15.0,0.0,51.0
3469,makes,0.0,0.0,5.0
3470,makeup,0.0,0.0,1.0
3471,making,1.0,0.0,20.0
3472,male,0.0,0.0,1.0
3473,malignancies,0.0,0.0,8.0
3474,malignant,0.0,0.0,3.0
3475,mammogram,0.0,0.0,10.0
3476,mammograms,0.0,0.0,3.0
3477,mammography,0.0,0.0,9.0
3478,manage,1.0,0.0,3.0
3479,manageable,0.0,0.0,1.0
3480,managed,0.0,0.0,2.0
3481,management,0.0,0.0,17.0
3482,managementnyc,1.0,0.0,0.0
3483,manager,0.0,0.0,3.0
3484,managers,0.0,0.0,1.0
3485,managerspaulding,0.0,0.0,1.0
3486,managing,0.0,0.0,2.0
3487,mancebo,0.0,0.0,4.0
3488,mandarin,0.0,0.0,1.0
3489,mandating,0.0,0.0,1.0
3490,manifest,0.0,0.0,1.0
3491,manoj,0.0,0.0,2.0
3492,manual,0.0,0.0,2.0
3493,many,5.0,0.0,45.0
3494,map,1.0,0.0,1.0
3495,mapped,2.0,0.0,0.0
3496,mappedfalse,2.0,0.0,0.0
3497,mappedga,1.0,0.0,0.0
3498,mappedms,1.0,0.0,0.0
3499,mappedq,2.0,0.0,0.0
3500,mappedtext,4.0,0.0,0.0
3501,mappedtrue,2.0,0.0,0.0
3502,maps,2.0,0.0,1.0
3503,mar,3.0,0.0,0.0
3504,mara,0.0,0.0,2.0
3505,march,0.0,0.0,1.0
3506,margaret,0.0,0.0,2.0
3507,margin,0.0,0.0,1.0
3508,maria,0.0,0.0,6.0
3509,mariam,0.0,0.0,4.0
3510,marianne,0.0,0.0,2.0
3511,marie,0.0,0.0,6.0
3512,marini,0.0,0.0,2.0
3513,marisa,0.0,0.0,2.0
3514,mark,0.0,0.0,3.0
3515,market,1.0,0.0,1.0
3516,marketing,1.0,0.0,4.0
3517,marketingnew,1.0,0.0,0.0
3518,marketplace,2.0,0.0,0.0
3519,marketsource,5.0,0.0,0.0
3520,maron,0.0,0.0,3.0
3521,marryshow,0.0,0.0,2.0
3522,martin,1.0,0.0,4.0
3523,mary,0.0,0.0,10.0
3524,mashantucket,1.0,0.0,0.0
3525,masi,0.0,0.0,2.0
3526,mask,0.0,0.0,4.0
3527,masking,0.0,0.0,2.0
3528,masks,0.0,0.0,2.0
3529,mass,0.0,0.0,2.0
3530,massachusetts,0.0,0.0,7.0
3531,masses,0.0,0.0,1.0
3532,mastectomy,0.0,0.0,2.0
3533,master,0.0,0.0,1.0
3534,masters,0.0,0.0,1.0
3535,master’s,0.0,0.0,1.0
3536,masturbation,2.0,0.0,0.0
3537,matarazzo,0.0,0.0,1.0
3538,match,5.0,0.0,1.0
3539,matches,0.0,0.0,2.0
3540,matchheights,0.0,0.0,23.0
3541,material,0.0,0.0,5.0
3542,materials,1.0,0.0,1.0
3543,maternal,0.0,0.0,3.0
3544,maternity,0.0,0.0,5.0
3545,matson,0.0,0.0,6.0
3546,matter,8.0,0.0,3.0
3547,matters,0.0,0.0,3.0
3548,matteson,0.0,0.0,2.0
3549,matthew,0.0,0.0,11.0
3550,matthews,0.0,0.0,2.0
3551,mau,1.0,0.0,0.0
3552,maude,0.0,0.0,2.0
3553,maude's,0.0,0.0,3.0
3554,maureen,0.0,0.0,4.0
3555,maxwell,0.0,0.0,2.0
3556,may,9.0,0.0,251.0
3557,maya,0.0,0.0,2.0
3558,maybe,0.0,0.0,3.0
3559,mayer,0.0,0.0,2.0
3560,maynard,0.0,0.0,2.0
3561,mayne,0.0,0.0,2.0
3562,maze,0.0,0.0,1.0
3563,mba,0.0,0.0,6.0
3564,mbbs,0.0,0.0,3.0
3565,mccann,0.0,0.0,2.0
3566,mccleary,0.0,0.0,2.0
3567,mccourt,0.0,0.0,2.0
3568,mcdonough,0.0,0.0,2.0
3569,mcgowan,0.0,0.0,2.0
3570,mcgrath,0.0,0.0,3.0
3571,mclaughlin,0.0,0.0,2.0
3572,mclean,0.0,0.0,2.0
3573,mcmullen,0.0,0.0,2.0
3574,mcnamara,0.0,0.0,2.0
3575,mcnamee,0.0,0.0,2.0
3576,mcsweeney,0.0,0.0,2.0
3577,mdcharissa,0.0,0.0,1.0
3578,mdeast,0.0,0.0,2.0
3579,mdgary,0.0,0.0,1.0
3580,mdharris,0.0,0.0,1.0
3581,mdjeffrey,0.0,0.0,1.0
3582,mdjennifer,0.0,0.0,1.0
3583,mdlindsay,0.0,0.0,1.0
3584,mdmeena,0.0,0.0,1.0
3585,mdpawtucket,0.0,0.0,2.0
3586,mdphd,0.0,0.0,2.0
3587,mdwest,0.0,0.0,1.0
3588,mdziad,0.0,0.0,1.0
3589,meagan,0.0,0.0,2.0
3590,meal,0.0,0.0,4.0
3591,meals,0.0,0.0,2.0
3592,mean,1.0,0.0,6.0
3593,meaning,0.0,0.0,2.0
3594,meaningful,2.0,0.0,0.0
3595,means,3.0,0.0,10.0
3596,measure,0.0,0.0,5.0
3597,measurement,0.0,0.0,1.0
3598,measurements,0.0,0.0,1.0
3599,measures,1.0,0.0,5.0
3600,measuring,0.0,0.0,1.0
3601,medeiros,0.0,0.0,2.0
3602,medhavi,0.0,0.0,4.0
3603,media,3.0,0.0,4.0
3604,medicaid,4.0,0.0,1.0
3605,medical,1.0,0.0,1052.0
3606,medically,0.0,0.0,6.0
3607,medicare,1.0,0.0,2.0
3608,medication,4.0,0.0,13.0
3609,medications,0.0,0.0,25.0
3610,medicine,0.0,0.0,223.0
3611,medicines,0.0,0.0,3.0
3612,medium,3.0,0.0,0.0
3613,medroxyprogesterone,0.0,0.0,1.0
3614,meena,0.0,0.0,2.0
3615,meet,0.0,0.0,25.0
3616,meeting,0.0,0.0,4.0
3617,meets,0.0,0.0,1.0
3618,megan,0.0,0.0,10.0
3619,megerdichian,0.0,0.0,4.0
3620,meghan,0.0,0.0,4.0
3621,melanie,0.0,0.0,2.0
3622,melanoma,0.0,0.0,1.0
3623,melissa,0.0,0.0,16.0
3624,member,1.0,0.0,32.0
3625,members,0.0,0.0,13.0
3626,membership,11.0,0.0,1.0
3627,memberships,0.0,0.0,2.0
3628,membranes,0.0,0.0,1.0
3629,memorial,1.0,0.0,64.0
3630,memory,0.0,0.0,6.0
3631,men,0.0,0.0,13.0
3632,men's,5.0,0.0,0.0
3633,menopausal,0.0,0.0,2.0
3634,menopause,0.0,0.0,88.0
3635,mensah,0.0,0.0,2.0
3636,menstrual,0.0,0.0,18.0
3637,menstruate,0.0,0.0,1.0
3638,mental,4.0,0.0,30.0
3639,mention,0.0,0.0,2.0
3640,mentioned,0.0,0.0,1.0
3641,mentions,1.0,0.0,0.0
3642,mentorship,0.0,0.0,1.0
3643,menu,1.0,0.0,6.0
3644,men’s,0.0,0.0,1.0
3645,meralgia,0.0,0.0,1.0
3646,mercadante,0.0,0.0,2.0
3647,mercer,0.0,0.0,1.0
3648,merge,3.0,0.0,0.0
3649,merges,2.0,0.0,0.0
3650,merlino,0.0,0.0,4.0
3651,merolli,0.0,0.0,2.0
3652,meryl,0.0,0.0,2.0
3653,message,6.0,0.0,53.0
3654,messages,8.0,0.0,2.0
3655,met,0.0,0.0,1.0
3656,meta,1.0,0.0,0.0
3657,metadata,0.0,0.0,44.0
3658,metal,0.0,0.0,2.0
3659,method,10.0,0.0,1.0
3660,methodius,0.0,0.0,3.0
3661,methods,2.0,0.0,3.0
3662,metro,0.0,0.0,4.0
3663,metropolitan,4.0,0.0,0.0
3664,mfmu,0.0,0.0,1.0
3665,mgh,0.0,0.0,1.0
3666,miami,0.0,0.0,1.0
3667,micaela,0.0,0.0,4.0
3668,michael,0.0,0.0,12.0
3669,michelle,0.0,0.0,6.0
3670,micro,0.0,0.0,1.0
3671,microbiology,0.0,0.0,1.0
3672,microbiome,0.0,0.0,1.0
3673,microphone,2.0,0.0,0.0
3674,microsoft,2.0,0.0,0.0
3675,middle,0.0,0.0,3.0
3676,midnight,0.0,0.0,2.0
3677,midwife,0.0,0.0,1.0
3678,midwifery,0.0,0.0,1.0
3679,might,3.0,0.0,14.0
3680,mignon,0.0,0.0,2.0
3681,mild,0.0,0.0,10.0
3682,mile,0.0,0.0,1.0
3683,miles,0.0,0.0,2.0
3684,military,0.0,0.0,1.0
3685,milk,0.0,0.0,8.0
3686,miller,0.0,0.0,8.0
3687,milligrams,0.0,0.0,2.0
3688,million,5.0,0.0,5.0
3689,millions,4.0,0.0,0.0
3690,milwaukee,0.0,0.0,1.0
3691,min,2.0,0.0,0.0
3692,minami,0.0,0.0,4.0
3693,mind,0.0,0.0,4.0
3694,mindfulness,0.0,0.0,1.0
3695,minds,0.0,0.0,1.0
3696,minimal,0.0,0.0,1.0
3697,minimally,0.0,0.0,13.0
3698,minimize,0.0,0.0,8.0
3699,minimizing,0.0,0.0,2.0
3700,minimum,0.0,0.0,4.0
3701,miniplayer,1.0,0.0,0.0
3702,minorities,0.0,0.0,1.0
3703,minors,0.0,0.0,3.0
3704,minors’,0.0,0.0,1.0
3705,minus,1.0,0.0,0.0
3706,minute,0.0,0.0,1.0
3707,minutes,0.0,0.0,12.0
3708,miralax,0.0,0.0,3.0
3709,mirena,1.0,0.0,1.0
3710,miscarriage,0.0,0.0,2.0
3711,misconduct,0.0,0.0,1.0
3712,misleading,1.0,0.0,0.0
3713,missed,0.0,0.0,8.0
3714,missing,1.0,0.0,0.0
3715,mission,2.0,0.0,7.0
3716,mississippi,3.0,0.0,0.0
3717,missouri,3.0,0.0,0.0
3718,mistake,0.0,0.0,1.0
3719,mistry,0.0,0.0,2.0
3720,misunderstanding,0.0,0.0,1.0
3721,mitta,0.0,0.0,2.0
3722,mix,0.0,0.0,1.0
3723,mixed,0.0,0.0,3.0
3724,mmsc,0.0,0.0,2.0
3725,mobile,3.0,0.0,0.0
3726,mobility,0.0,0.0,2.0
3727,moc,0.0,0.0,1.0
3728,modal,5.0,0.0,0.0
3729,modalities,0.0,0.0,1.0
3730,model,0.0,0.0,3.0
3731,moderate,0.0,0.0,2.0
3732,modern,0.0,0.0,5.0
3733,modernized,0.0,0.0,1.0
3734,modifications,0.0,0.0,1.0
3735,modupe,0.0,0.0,2.0
3736,mohammed,0.0,0.0,2.0
3737,moisture,0.0,0.0,1.0
3738,molar,0.0,0.0,1.0
3739,molecular,0.0,0.0,4.0
3740,molly,0.0,0.0,8.0
3741,moms,0.0,0.0,1.0
3742,momsprn,0.0,0.0,1.0
3743,mon,1.0,0.0,1.0
3744,monday,1.0,0.0,3.0
3745,money,1.0,0.0,0.0
3746,monitor,1.0,0.0,4.0
3747,monitoring,0.0,0.0,1.0
3748,monitors,0.0,0.0,1.0
3749,monoclonal,0.0,0.0,6.0
3750,monte,3.0,0.0,0.0
3751,month,0.0,0.0,1.0
3752,monthly,5.0,0.0,1.0
3753,months,9.0,0.0,8.0
