,token,Total0,Total1,Total2,Total3,Total4,Total5
1847,mtall,0.0,0.0,0.0,2.0,0.0,0.0
1848,mtat,0.0,0.0,0.0,1.0,0.0,0.0
1849,mtdid,0.0,0.0,0.0,1.0,0.0,0.0
1850,much,0.0,0.0,0.0,0.0,0.0,74.0
1851,multiple,0.0,0.0,0.0,0.0,0.0,1.0
1852,multistep,1.0,1.0,1.0,0.0,0.0,0.0
1853,must,8.0,7.0,8.0,2.0,0.0,12.0
1854,mutation,2.0,1.0,2.0,0.0,0.0,0.0
1855,mutationobserver,2.0,1.0,2.0,0.0,0.0,0.0
1856,myeloid,0.0,0.0,0.0,0.0,0.0,24.0
1857,myform,50.0,25.0,50.0,0.0,0.0,0.0
1858,mymask,2.0,1.0,2.0,0.0,0.0,0.0
1859,mypostrender,12.0,12.0,12.0,0.0,0.0,0.0
1860,mypresegue,1.0,1.0,1.0,0.0,0.0,0.0
1861,más,1.0,1.0,1.0,0.0,0.0,0.0
1862,método,2.0,2.0,2.0,0.0,0.0,0.0
1863,métodos,4.0,4.0,4.0,0.0,0.0,0.0
1864,nairobinew,1.0,1.0,1.0,0.0,0.0,0.0
1865,nairobioffice,1.0,1.0,1.0,0.0,0.0,0.0
1866,name,70.0,41.0,70.0,0.0,0.0,11.0
1867,narrated,1.0,1.0,1.0,0.0,0.0,0.0
1868,national,0.0,0.0,0.0,0.0,0.0,1.0
1869,nationally,1.0,1.0,1.0,0.0,0.0,1.0
1870,nation’s,6.0,6.0,6.0,0.0,0.0,0.0
1871,native,2.0,2.0,2.0,0.0,0.0,0.0
1872,nav,3.0,2.0,3.0,0.0,0.0,0.0
1873,navigate,0.0,0.0,0.0,0.0,0.0,24.0
1874,navigating,0.0,0.0,0.0,0.0,0.0,2.0
1875,navigation,21.0,21.0,21.0,0.0,0.0,0.0
1876,navpage,8.0,4.0,8.0,0.0,0.0,0.0
1877,near,1.0,1.0,1.0,18.0,0.0,1.0
1878,nearest,12.0,6.0,12.0,0.0,0.0,0.0
1879,nearly,0.0,0.0,0.0,0.0,0.0,25.0
1880,necesidades,1.0,1.0,1.0,0.0,0.0,0.0
1881,necesitamos,1.0,1.0,1.0,0.0,0.0,0.0
1882,necessary,3.0,3.0,3.0,0.0,0.0,1.0
1883,need,16.0,16.0,16.0,0.0,0.0,14.0
1884,needed,0.0,0.0,0.0,0.0,0.0,1.0
1885,needing,0.0,0.0,0.0,0.0,0.0,2.0
1886,needs,2.0,2.0,2.0,1.0,0.0,4.0
1887,negative,0.0,0.0,0.0,0.0,0.0,4.0
1888,neither,3.0,3.0,3.0,0.0,0.0,0.0
1889,neithercheck,1.0,1.0,1.0,0.0,0.0,0.0
1890,net,1.0,1.0,1.0,0.0,0.0,0.0
1891,network,0.0,0.0,0.0,0.0,0.0,2.0
1892,never,4.0,4.0,3.0,0.0,0.0,49.0
1893,new,128.0,90.0,128.0,27.0,0.0,74.0
1894,newnode,2.0,1.0,2.0,0.0,0.0,0.0
1895,newredirect,2.0,2.0,2.0,0.0,0.0,0.0
1896,news,2.0,2.0,2.0,0.0,0.0,0.0
1897,newsletter,1.0,1.0,1.0,0.0,0.0,0.0
1898,newsroom,2.0,2.0,2.0,0.0,0.0,0.0
1899,newvalue,12.0,6.0,12.0,0.0,0.0,0.0
1900,new–for,0.0,0.0,0.0,0.0,0.0,1.0
1901,nexplanon,0.0,0.0,0.0,0.0,0.0,1.0
1902,next,5.0,4.0,5.0,0.0,0.0,50.0
1903,nodeattribute,2.0,1.0,2.0,0.0,0.0,0.0
1904,nonbinary,1.0,1.0,1.0,0.0,0.0,0.0
1905,none,13.0,13.0,13.0,0.0,0.0,121.0
1906,nonjudgmental,0.0,0.0,0.0,0.0,0.0,24.0
1907,nonprofit,2.0,2.0,2.0,0.0,0.0,0.0
1908,noreferrer,1.0,1.0,1.0,0.0,0.0,0.0
1909,normal,11.0,11.0,11.0,0.0,0.0,26.0
1910,normalized,0.0,0.0,0.0,0.0,0.0,3.0
1911,north,12.0,12.0,12.0,5.0,0.0,7.0
1912,northern,4.0,4.0,4.0,0.0,0.0,1.0
1913,northwest,0.0,0.0,0.0,0.0,0.0,1.0
1914,nosotros,1.0,1.0,1.0,0.0,0.0,0.0
1915,not,35.0,27.0,34.0,6.0,0.0,67.0
1916,note,2.0,2.0,2.0,0.0,0.0,2.0
1917,notes,0.0,0.0,0.0,0.0,0.0,2.0
1918,nothing,0.0,0.0,0.0,0.0,0.0,25.0
1919,notice,0.0,0.0,0.0,0.0,0.0,3.0
1920,notification,2.0,2.0,2.0,0.0,0.0,1.0
1921,notificationget,0.0,0.0,0.0,5.0,0.0,0.0
1922,notifications,2.0,2.0,2.0,0.0,0.0,0.0
1923,notified,0.0,0.0,0.0,0.0,0.0,2.0
1924,notify,0.0,0.0,0.0,0.0,0.0,2.0
1925,notoutlined,2.0,1.0,2.0,0.0,0.0,0.0
1926,nov,0.0,0.0,0.0,0.0,0.0,1.0
1927,now,10.0,10.0,10.0,9.0,0.0,10.0
1928,now',2.0,1.0,2.0,0.0,0.0,0.0
1929,nowwe,0.0,0.0,0.0,1.0,0.0,0.0
1930,null,56.0,29.0,56.0,0.0,0.0,0.0
1931,num,2.0,2.0,2.0,0.0,0.0,0.0
1932,number,16.0,11.0,16.0,3.0,0.0,28.0
1933,numbers,0.0,0.0,0.0,0.0,0.0,2.0
1934,numbs,0.0,0.0,0.0,0.0,0.0,1.0
1935,numpad,2.0,2.0,2.0,0.0,0.0,0.0
1936,nurse,0.0,0.0,0.0,0.0,0.0,2.0
1937,nuvaring,1.0,1.0,1.0,0.0,0.0,0.0
1938,nuzzle,1.0,1.0,1.0,0.0,0.0,0.0
1939,nynyc,1.0,1.0,1.0,0.0,0.0,0.0
1940,nyoffice,5.0,5.0,5.0,0.0,0.0,0.0
1941,nyt,2.0,2.0,2.0,0.0,0.0,0.0
1942,object,1.0,1.0,1.0,0.0,0.0,0.0
1943,objects,1.0,1.0,1.0,0.0,0.0,1.0
1944,observación,2.0,2.0,2.0,0.0,0.0,0.0
1945,observer,1.0,1.0,1.0,0.0,0.0,0.0
1946,obstructive,0.0,0.0,0.0,0.0,0.0,1.0
1947,obtain,2.0,2.0,2.0,0.0,0.0,3.0
1948,obtaining,0.0,0.0,0.0,0.0,0.0,1.0
1949,occasionally,1.0,1.0,1.0,0.0,0.0,5.0
1950,ocd,0.0,0.0,0.0,0.0,0.0,1.0
1951,off,15.0,15.0,15.0,0.0,0.0,27.0
1952,offenders,1.0,1.0,1.0,0.0,0.0,0.0
1953,offer,1.0,1.0,1.0,16.0,0.0,35.0
1954,offered,4.0,4.0,4.0,1.0,0.0,0.0
1955,offering,0.0,0.0,0.0,5.0,0.0,7.0
1956,offers,17.0,9.0,17.0,3.0,0.0,32.0
1957,office,11.0,11.0,11.0,5.0,0.0,14.0
1958,officeapplyaffiliate,1.0,1.0,1.0,0.0,0.0,0.0
1959,officeapplymanaging,1.0,1.0,1.0,0.0,0.0,0.0
1960,officeapplymarketing,1.0,1.0,1.0,0.0,0.0,0.0
1961,officedirect,1.0,1.0,1.0,0.0,0.0,0.0
1962,officehybriddirect,1.0,1.0,1.0,0.0,0.0,0.0
1963,officeoffice,1.0,1.0,1.0,0.0,0.0,0.0
1964,officer,11.0,11.0,11.0,0.0,0.0,0.0
1965,officeremoteoffice,1.0,1.0,1.0,0.0,0.0,0.0
1966,offices,2.0,2.0,2.0,0.0,0.0,0.0
1967,official,0.0,0.0,0.0,0.0,0.0,1.0
1968,officials,3.0,3.0,3.0,0.0,0.0,0.0
1969,offline,0.0,0.0,0.0,0.0,0.0,1.0
1970,offnetworkpk,12.0,6.0,12.0,0.0,0.0,0.0
1971,often,0.0,0.0,0.0,0.0,0.0,3.0
1972,ohio,3.0,3.0,3.0,0.0,0.0,0.0
1973,old,4.0,4.0,4.0,0.0,0.0,25.0
1974,older,0.0,0.0,0.0,0.0,0.0,4.0
1975,oldest,12.0,6.0,12.0,0.0,0.0,0.0
1976,once,1.0,1.0,1.0,0.0,0.0,13.0
1977,onclick,80.0,40.0,80.0,0.0,0.0,0.0
1978,oncologist,0.0,0.0,0.0,0.0,0.0,24.0
1979,one,13.0,11.0,13.0,2.0,0.0,11.0
1980,onerror,4.0,2.0,4.0,0.0,0.0,0.0
1981,one’s,0.0,0.0,0.0,2.0,0.0,0.0
1982,ongoing,0.0,0.0,0.0,0.0,0.0,1.0
1983,online,18.0,18.0,18.0,10.0,0.0,9.0
1984,only,16.0,16.0,18.0,0.0,0.0,279.0
1985,onpolymerready,1.0,1.0,1.0,0.0,0.0,0.0
1986,onset,0.0,0.0,0.0,0.0,0.0,3.0
1987,onsuccess,4.0,2.0,4.0,0.0,0.0,0.0
1988,onto,0.0,0.0,0.0,0.0,0.0,10.0
1989,opacity,22.0,22.0,22.0,0.0,0.0,0.0
1990,open,16.0,16.0,16.0,25.0,0.0,29.0
1991,opendetail,8.0,4.0,8.0,0.0,0.0,0.0
1992,opendetails,8.0,4.0,8.0,0.0,0.0,0.0
1993,opendropdown,8.0,4.0,8.0,0.0,0.0,0.0
1994,opened,0.0,0.0,0.0,0.0,0.0,1.0
1995,openly,1.0,1.0,1.0,0.0,0.0,0.0
1996,opens,0.0,0.0,0.0,0.0,0.0,1.0
1997,operated,7.0,7.0,7.0,0.0,0.0,0.0
1998,operates,0.0,0.0,0.0,0.0,0.0,1.0
1999,operating,6.0,5.0,5.0,0.0,0.0,1.0
2000,operation,0.0,0.0,0.0,0.0,0.0,3.0
2001,operations,2.0,2.0,2.0,0.0,0.0,0.0
2002,opiate,0.0,0.0,0.0,0.0,0.0,1.0
2003,opportunities,2.0,2.0,2.0,0.0,0.0,0.0
2004,opportunity,0.0,0.0,0.0,0.0,0.0,1.0
2005,opposite,1.0,1.0,1.0,0.0,0.0,0.0
2006,oppression,0.0,0.0,0.0,0.0,0.0,1.0
2007,optimize,0.0,0.0,0.0,0.0,0.0,1.0
2008,option,2.0,2.0,2.0,5.0,0.0,5.0
2009,optional,2.0,2.0,2.0,0.0,0.0,0.0
2010,options,2.0,2.0,1.0,2.0,0.0,8.0
2011,optionvalue,1.0,1.0,1.0,0.0,0.0,0.0
2012,opts,14.0,7.0,14.0,0.0,0.0,0.0
2013,orange,0.0,0.0,0.0,0.0,0.0,5.0
2014,order,3.0,3.0,3.0,0.0,0.0,5.0
2015,orders,1.0,1.0,1.0,0.0,0.0,1.0
2016,organization,15.0,9.0,15.0,0.0,0.0,2.0
2017,organizations,3.0,3.0,3.0,0.0,0.0,0.0
2018,organization’s,0.0,0.0,0.0,0.0,0.0,1.0
2019,organized,0.0,0.0,0.0,0.0,0.0,1.0
2020,organizers,0.0,0.0,0.0,0.0,0.0,1.0
2021,orientation,4.0,4.0,4.0,0.0,0.0,0.0
2022,original,1.0,1.0,1.0,0.0,0.0,0.0
2023,osteoporosis,0.0,0.0,0.0,0.0,0.0,1.0
2024,other,18.0,16.0,17.0,7.0,0.0,52.0
2025,others,0.0,0.0,0.0,0.0,0.0,2.0
2026,others’,0.0,0.0,0.0,0.0,0.0,24.0
2027,otherwise,2.0,2.0,2.0,0.0,0.0,0.0
2028,our,74.0,74.0,74.0,21.0,0.0,135.0
2029,out,23.0,23.0,23.0,0.0,0.0,57.0
2030,outside,2.0,2.0,2.0,0.0,0.0,7.0
2031,ovarian,0.0,0.0,0.0,0.0,0.0,1.0
2032,over,4.0,4.0,4.0,0.0,0.0,39.0
2033,overcome,0.0,0.0,0.0,0.0,0.0,1.0
2034,overlook,0.0,0.0,0.0,0.0,0.0,24.0
2035,overview,6.0,6.0,6.0,0.0,0.0,0.0
2036,own,4.0,4.0,4.0,2.0,0.0,77.0
2037,pacific,1.0,1.0,1.0,0.0,0.0,0.0
2038,package,0.0,0.0,0.0,0.0,0.0,3.0
2039,packet,0.0,0.0,0.0,0.0,0.0,3.0
2040,pad,2.0,2.0,2.0,0.0,0.0,0.0
2041,page,9.0,9.0,9.0,0.0,0.0,48.0
2042,pagejobs,1.0,1.0,1.0,0.0,0.0,0.0
2043,pagenum,16.0,8.0,16.0,0.0,0.0,0.0
2044,pages,3.0,3.0,3.0,0.0,0.0,4.0
2045,pagetracker,4.0,4.0,4.0,0.0,0.0,0.0
2046,pageview,1.0,1.0,1.0,0.0,0.0,0.0
2047,paid,0.0,0.0,0.0,0.0,0.0,1.0
2048,pain,0.0,0.0,0.0,0.0,0.0,3.0
2049,painful,0.0,0.0,0.0,0.0,0.0,1.0
2050,pair,1.0,1.0,1.0,0.0,0.0,0.0
2051,pandemic,0.0,0.0,0.0,0.0,0.0,1.0
2052,pap,0.0,0.0,0.0,0.0,0.0,3.0
2053,paperless,16.0,8.0,16.0,0.0,0.0,0.0
2054,paps,0.0,0.0,0.0,0.0,0.0,2.0
2055,paragard,1.0,1.0,1.0,0.0,0.0,0.0
2056,paragraph,1.0,1.0,1.0,0.0,0.0,0.0
2057,parameter,1.0,1.0,1.0,0.0,0.0,0.0
2058,parent,9.0,9.0,9.0,0.0,0.0,2.0
2059,parent's,1.0,1.0,1.0,0.0,0.0,0.0
2060,parental,0.0,0.0,0.0,0.0,0.0,1.0
2061,parenthood,281.0,281.0,281.0,0.0,0.0,0.0
2062,parents,4.0,4.0,4.0,0.0,0.0,1.0
2063,park,0.0,0.0,0.0,0.0,0.0,3.0
2064,parking,0.0,0.0,0.0,0.0,0.0,1.0
2065,parks,0.0,0.0,0.0,0.0,0.0,1.0
2066,part,1.0,1.0,1.0,0.0,0.0,32.0
2067,participate,10.0,10.0,10.0,0.0,0.0,1.0
2068,participation,0.0,0.0,0.0,0.0,0.0,1.0
2069,parties,0.0,0.0,0.0,0.0,0.0,1.0
2070,partner,3.0,3.0,3.0,0.0,0.0,0.0
2071,pass,1.0,1.0,1.0,0.0,0.0,0.0
2072,passionate,0.0,0.0,0.0,0.0,0.0,1.0
2073,passionately,1.0,1.0,1.0,0.0,0.0,0.0
2074,passport,0.0,0.0,0.0,0.0,0.0,1.0
2075,password,10.0,5.0,10.0,0.0,0.0,2.0
2076,passwords,3.0,2.0,3.0,0.0,0.0,0.0
2077,password”,0.0,0.0,0.0,0.0,0.0,1.0
2078,patch,0.0,0.0,0.0,0.0,0.0,1.0
2079,path,13.0,13.0,13.0,0.0,0.0,0.0
2080,pathways,0.0,0.0,0.0,0.0,0.0,1.0
2081,patience,0.0,0.0,0.0,0.0,0.0,2.0
2082,patient,12.0,10.0,12.0,0.0,0.0,323.0
2083,patients,1.0,1.0,1.0,2.0,0.0,97.0
2084,patients–,0.0,0.0,0.0,0.0,0.0,1.0
2085,patients–established,0.0,0.0,0.0,0.0,0.0,1.0
2086,patients’,1.0,1.0,1.0,0.0,0.0,2.0
2087,patient’s,0.0,0.0,0.0,0.0,0.0,3.0
2088,pay,30.0,17.0,30.0,0.0,0.0,5.0
2089,payee',8.0,4.0,8.0,0.0,0.0,0.0
2090,payeename,48.0,24.0,48.0,0.0,0.0,0.0
2091,payload,2.0,2.0,2.0,0.0,0.0,2.0
2092,payment,32.0,19.0,31.0,6.0,0.0,5.0
2093,paymentmethod,1.0,1.0,1.0,0.0,0.0,0.0
2094,payments,4.0,3.0,4.0,0.0,0.0,0.0
2095,pediatric,0.0,0.0,0.0,0.0,0.0,1.0
2096,pediatrician,0.0,0.0,0.0,0.0,0.0,24.0
2097,peer,0.0,0.0,0.0,0.0,0.0,1.0
2098,people,9.0,9.0,9.0,2.0,0.0,69.0
2099,people’s,0.0,0.0,0.0,0.0,0.0,2.0
2100,per,0.0,0.0,0.0,0.0,0.0,1.0
2101,percentage,2.0,2.0,2.0,0.0,0.0,0.0
2102,perform,0.0,0.0,0.0,0.0,0.0,2.0
2103,performance,1.0,1.0,1.0,0.0,0.0,1.0
2104,performed,0.0,0.0,0.0,0.0,0.0,1.0
2105,period,5.0,5.0,5.0,0.0,0.0,1.0
2106,periods,0.0,0.0,0.0,0.0,0.0,1.0
2107,perks,1.0,1.0,1.0,0.0,0.0,0.0
2108,permanent,0.0,0.0,0.0,0.0,0.0,1.0
2109,permanenta,1.0,1.0,1.0,0.0,0.0,0.0
2110,permission,4.0,4.0,4.0,0.0,0.0,0.0
2111,persistent,0.0,0.0,0.0,0.0,0.0,2.0
2112,person,0.0,0.0,0.0,0.0,0.0,52.0
2113,personal,3.0,3.0,3.0,0.0,0.0,25.0
2114,personalized,0.0,0.0,0.0,0.0,0.0,1.0
2115,person’s,0.0,0.0,0.0,0.0,0.0,25.0
2116,perspectives,0.0,0.0,0.0,0.0,0.0,2.0
2117,pharmacy,0.0,0.0,0.0,0.0,0.0,25.0
2118,phase,0.0,0.0,0.0,0.0,0.0,1.0
2119,philosophy,0.0,0.0,0.0,0.0,0.0,4.0
2120,phone,14.0,8.0,14.0,5.0,0.0,9.0
2121,phone's,0.0,0.0,0.0,0.0,0.0,1.0
2122,photo,1.0,0.0,0.0,0.0,0.0,1.0
2123,photos,2.0,2.0,2.0,0.0,0.0,2.0
2124,physical,6.0,7.0,7.0,0.0,0.0,7.0
2125,physically,0.0,0.0,0.0,0.0,0.0,1.0
2126,physicals,0.0,0.0,0.0,0.0,0.0,7.0
2127,physician,0.0,0.0,0.0,0.0,0.0,1.0
2128,physician’s,0.0,0.0,0.0,0.0,0.0,1.0
2129,pick,1.0,0.0,0.0,0.0,0.0,0.0
2130,picker,6.0,3.0,6.0,0.0,0.0,0.0
2131,picture,0.0,0.0,0.0,0.0,0.0,1.0
2132,piece,0.0,0.0,0.0,0.0,0.0,2.0
2133,pill,6.0,6.0,6.0,60.0,0.0,3.0
2134,pills,2.0,5.0,5.0,5.0,0.0,5.0
2135,pin,2.0,2.0,2.0,0.0,0.0,0.0
2136,pink,3.0,3.0,3.0,0.0,0.0,1.0
2137,pinshats,1.0,1.0,1.0,0.0,0.0,0.0
2138,place,1.0,1.0,1.0,0.0,0.0,27.0
2139,placed,1.0,1.0,1.0,0.0,0.0,0.0
2140,places,0.0,0.0,0.0,0.0,0.0,3.0
2141,plains,5.0,5.0,5.0,0.0,0.0,0.0
2142,plan,1.0,0.0,1.0,0.0,0.0,7.0
2143,planned,280.0,280.0,280.0,0.0,0.0,0.0
2144,planning,0.0,0.0,0.0,0.0,0.0,1.0
2145,plans,2.0,1.0,2.0,0.0,0.0,1.0
2146,playback,2.0,2.0,2.0,0.0,0.0,0.0
2147,please,54.0,43.0,56.0,5.0,0.0,48.0
2148,pleased,0.0,0.0,0.0,0.0,0.0,4.0
2149,plus,1.0,1.0,1.0,0.0,0.0,0.0
2150,pocket,1.0,1.0,1.0,0.0,0.0,0.0
2151,podría,1.0,1.0,1.0,0.0,0.0,0.0
2152,point,1.0,1.0,1.0,0.0,0.0,0.0
2153,police,0.0,0.0,0.0,0.0,0.0,1.0
2154,policies,3.0,3.0,3.0,0.0,0.0,7.0
2155,policy,21.0,21.0,21.0,0.0,0.0,33.0
2156,policyapplypolicy,1.0,1.0,1.0,0.0,0.0,0.0
2157,policyhybridplanned,1.0,1.0,1.0,0.0,0.0,0.0
2158,policynon,0.0,0.0,0.0,5.0,0.0,0.0
2159,policyprivacy,1.0,1.0,1.0,1.0,0.0,1.0
2160,policyterms,2.0,2.0,2.0,0.0,0.0,0.0
2161,policywork,1.0,1.0,1.0,0.0,0.0,0.0
2162,political,3.0,3.0,3.0,0.0,0.0,4.0
2163,politicians’,1.0,1.0,1.0,0.0,0.0,0.0
2164,polson,0.0,0.0,0.0,10.0,0.0,0.0
2165,polycystic,0.0,0.0,0.0,0.0,0.0,1.0
2166,poor,0.0,0.0,0.0,0.0,0.0,24.0
2167,popular,0.0,0.0,0.0,5.0,0.0,0.0
2168,populate,2.0,2.0,2.0,0.0,0.0,0.0
2169,populated,1.0,1.0,1.0,0.0,0.0,0.0
2170,populates,5.0,5.0,5.0,0.0,0.0,0.0
2171,popup,0.0,0.0,0.0,0.0,0.0,72.0
2172,por,1.0,1.0,1.0,0.0,0.0,0.0
2173,portal,3.0,2.0,3.0,0.0,0.0,42.0
2174,positions,0.0,0.0,0.0,0.0,0.0,1.0
2175,possess,0.0,0.0,0.0,0.0,0.0,1.0
2176,possibility,0.0,0.0,0.0,0.0,0.0,1.0
2177,possible,0.0,0.0,0.0,0.0,0.0,1.0
2178,post,3.0,3.0,3.0,0.0,0.0,0.0
2179,postal,2.0,2.0,2.0,0.0,0.0,0.0
2180,postdata,2.0,2.0,2.0,0.0,0.0,0.0
2181,posted,0.0,0.0,0.0,0.0,0.0,5.0
2182,postrender,2.0,2.0,2.0,0.0,0.0,0.0
2183,posts,2.0,2.0,2.0,0.0,0.0,0.0
2184,potential,0.0,0.0,0.0,0.0,0.0,1.0
2185,power,0.0,0.0,0.0,0.0,0.0,18.0
2186,powered,1.0,1.0,1.0,0.0,0.0,1.0
2187,ppfa,8.0,8.0,8.0,0.0,0.0,0.0
2188,ppmt,5.0,5.0,5.0,0.0,0.0,0.0
2189,ppmt's,1.0,1.0,1.0,0.0,0.0,0.0
2190,practical,0.0,0.0,0.0,0.0,0.0,2.0
2191,practice,0.0,0.0,0.0,0.0,0.0,142.0
2192,practices,0.0,0.0,0.0,0.0,0.0,2.0
2193,practice”,0.0,0.0,0.0,0.0,0.0,24.0
2194,practicing,1.0,1.0,1.0,0.0,0.0,0.0
2195,pre,2.0,2.0,2.0,0.0,0.0,0.0
2196,precautions,1.0,1.0,1.0,0.0,0.0,0.0
2197,predictions,2.0,2.0,2.0,0.0,0.0,0.0
2198,prefer,0.0,0.0,0.0,2.0,0.0,4.0
2199,preferred,3.0,3.0,3.0,0.0,0.0,2.0
2200,pregnancies,0.0,0.0,0.0,0.0,0.0,1.0
2201,pregnancy,10.0,10.0,10.0,3.0,0.0,11.0
2202,pregnant,6.0,6.0,6.0,0.0,0.0,7.0
2203,premium,1.0,1.0,1.0,0.0,0.0,0.0
2204,prep,0.0,0.0,0.0,0.0,0.0,1.0
2205,preparations,1.0,1.0,1.0,0.0,0.0,0.0
2206,prepared,0.0,0.0,0.0,0.0,0.0,1.0
2207,prescription,1.0,1.0,1.0,0.0,0.0,5.0
2208,prescriptions,1.0,1.0,0.0,0.0,0.0,0.0
2209,president,4.0,4.0,4.0,0.0,0.0,0.0
2210,presidents,1.0,1.0,1.0,0.0,0.0,0.0
2211,press,2.0,2.0,2.0,5.0,0.0,0.0
2212,pressroom,1.0,1.0,1.0,0.0,0.0,0.0
2213,pressure,0.0,0.0,0.0,0.0,0.0,1.0
2214,pretty,3.0,3.0,3.0,0.0,0.0,0.0
2215,prevent,7.0,7.0,7.0,0.0,0.0,0.0
2216,preventative,0.0,0.0,0.0,0.0,0.0,26.0
2217,preventing,1.0,1.0,1.0,0.0,0.0,0.0
2218,prevention,0.0,0.0,0.0,0.0,0.0,1.0
2219,preview,3.0,3.0,3.0,0.0,0.0,0.0
2220,previous,3.0,2.0,3.0,0.0,0.0,0.0
2221,pricing,1.0,1.0,1.0,0.0,0.0,0.0
2222,pride,0.0,0.0,0.0,0.0,0.0,1.0
2223,primarily,4.0,4.0,4.0,0.0,0.0,0.0
2224,primary,4.0,4.0,4.0,24.0,0.0,11.0
2225,print,3.0,3.0,3.0,0.0,0.0,1.0
2226,printable,0.0,0.0,0.0,0.0,0.0,1.0
2227,prior,1.0,0.0,1.0,0.0,0.0,10.0
2228,priority,0.0,0.0,0.0,2.0,0.0,0.0
2229,privacy,14.0,14.0,14.0,0.0,0.0,33.0
2230,private,6.0,6.0,6.0,5.0,0.0,3.0
2231,privately,1.0,1.0,1.0,0.0,0.0,0.0
2232,problem,4.0,4.0,4.0,0.0,0.0,0.0
2233,problems,0.0,0.0,0.0,0.0,0.0,3.0
2234,procedure,0.0,0.0,0.0,1.0,0.0,8.0
2235,procedures,0.0,0.0,0.0,1.0,0.0,0.0
2236,proceeds,0.0,0.0,0.0,0.0,0.0,1.0
2237,process,0.0,0.0,0.0,0.0,0.0,4.0
2238,processing,1.0,1.0,1.0,0.0,0.0,3.0
2239,processnode,2.0,1.0,2.0,0.0,0.0,0.0
2240,production,0.0,0.0,0.0,0.0,0.0,1.0
2241,products,10.0,10.0,10.0,0.0,0.0,0.0
2242,profanity,1.0,1.0,1.0,0.0,0.0,0.0
2243,profile,1.0,1.0,1.0,0.0,0.0,0.0
2244,profound,0.0,0.0,0.0,0.0,0.0,24.0
2245,program,2.0,2.0,1.0,0.0,0.0,0.0
2246,programs,1.0,1.0,1.0,0.0,0.0,2.0
2247,prohibits,0.0,0.0,0.0,0.0,0.0,2.0
2248,project,1.0,1.0,1.0,0.0,0.0,0.0
2249,promo,4.0,4.0,4.0,0.0,0.0,0.0
2250,promos,3.0,3.0,3.0,0.0,0.0,0.0
2251,promotional,1.0,1.0,1.0,0.0,0.0,0.0
2252,prompts,0.0,0.0,0.0,0.0,0.0,1.0
2253,pronoun,0.0,0.0,0.0,0.0,0.0,1.0
2254,properties,2.0,2.0,2.0,0.0,0.0,0.0
2255,property,2.0,2.0,2.0,0.0,0.0,1.0
2256,prostate,0.0,0.0,0.0,0.0,0.0,1.0
2257,protect,9.0,9.0,9.0,0.0,0.0,3.0
2258,protected,0.0,0.0,0.0,1.0,0.0,0.0
2259,protecting,0.0,0.0,0.0,0.0,0.0,1.0
2260,protection,0.0,0.0,0.0,0.0,0.0,1.0
2261,protocol,0.0,0.0,0.0,0.0,0.0,1.0
2262,proudly,0.0,0.0,0.0,0.0,0.0,1.0
2263,proven,0.0,0.0,0.0,0.0,0.0,1.0
2264,provide,7.0,8.0,8.0,8.0,0.0,90.0
2265,provided,3.0,3.0,3.0,0.0,0.0,11.0
2266,provider,36.0,24.0,36.0,0.0,0.0,31.0
2267,providername,8.0,4.0,8.0,0.0,0.0,0.0
2268,providers,5.0,5.0,5.0,0.0,0.0,25.0
2269,provides,0.0,0.0,0.0,2.0,0.0,8.0
2270,providing,0.0,0.0,0.0,15.0,0.0,8.0
2271,proxy,4.0,2.0,4.0,0.0,0.0,0.0
2272,ptsd,0.0,0.0,0.0,0.0,0.0,1.0
2273,puberty,0.0,0.0,0.0,0.0,0.0,3.0
2274,pubic,0.0,0.0,0.0,0.0,0.0,1.0
2275,public,2.0,2.0,2.0,0.0,0.0,0.0
2276,publications,1.0,1.0,1.0,0.0,0.0,0.0
2277,pull,3.0,3.0,3.0,0.0,0.0,0.0
2278,pulling,5.0,5.0,5.0,0.0,0.0,0.0
2279,pulls,1.0,1.0,1.0,0.0,0.0,0.0
2280,pulmonary,0.0,0.0,0.0,0.0,0.0,1.0
2281,purchase,1.0,1.0,1.0,0.0,0.0,2.0
2282,purposes,1.0,1.0,1.0,0.0,0.0,2.0
2283,push,2.0,2.0,2.0,0.0,0.0,0.0
2284,put,3.0,3.0,3.0,0.0,0.0,1.0
2285,píldoras,2.0,2.0,2.0,0.0,0.0,0.0
2286,qualify,1.0,1.0,0.0,0.0,0.0,3.0
2287,quality,2.0,2.0,2.0,0.0,0.0,3.0
2288,que,1.0,1.0,1.0,0.0,0.0,0.0
2289,queer,0.0,0.0,0.0,0.0,0.0,24.0
2290,queries,1.0,1.0,1.0,0.0,0.0,0.0
2291,query,1.0,1.0,1.0,0.0,0.0,0.0
2292,querylength,6.0,3.0,6.0,0.0,0.0,0.0
2293,querystring,1.0,1.0,1.0,0.0,0.0,0.0
2294,querystrings,1.0,1.0,1.0,0.0,0.0,0.0
2295,question,26.0,17.0,26.0,1.0,0.0,2.0
2296,questions,10.0,9.0,10.0,1.0,0.0,31.0
2297,queue,2.0,2.0,2.0,0.0,0.0,0.0
2298,quick,12.0,6.0,12.0,0.0,0.0,0.0
2299,quickly,0.0,0.0,0.0,0.0,0.0,1.0
2300,quit,1.0,1.0,1.0,0.0,0.0,0.0
2301,quizzes,2.0,2.0,2.0,0.0,0.0,0.0
2302,race,2.0,2.0,2.0,0.0,0.0,0.0
