,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
1633,led,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1634,left,0.0,7.0,0.0,9.0,0.0,10.0,0.0
1635,legal,0.0,1.0,0.0,7.0,0.0,7.0,0.0
1636,lending,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1637,length,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1638,less,0.0,2.0,0.0,7.0,0.0,8.0,0.0
1639,let,0.0,0.0,0.0,41.0,0.0,39.0,0.0
1640,let's,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1641,letter,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1642,letters,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1643,let’s,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1644,level,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1645,levels,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1646,lgbtq,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1647,library,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1648,license,0.0,8.0,0.0,1.0,0.0,1.0,0.0
1649,licensed,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1650,licensure,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1651,lie,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1652,life,0.0,21.0,0.0,2.0,0.0,2.0,0.0
1653,lifelong,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1654,lifesaving,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1655,lifestyle,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1656,lightbox,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1657,like,0.0,31.0,0.0,6.0,0.0,6.0,0.0
1658,limited,0.0,1.0,0.0,6.0,0.0,4.0,0.0
1659,line,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1660,linear,0.0,0.0,0.0,5.0,0.0,5.0,0.0
1661,link,0.0,1.0,0.0,19.0,0.0,16.0,0.0
1662,linked,0.0,21.0,0.0,0.0,0.0,0.0,0.0
1663,linkedin,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1664,links,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1665,list,0.0,2.0,0.0,2.0,0.0,2.0,0.0
1666,lists,0.0,1.0,0.0,2.0,0.0,1.0,0.0
1667,litigation,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1668,live,0.0,6.0,0.0,4.0,0.0,4.0,0.0
1669,lives,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1670,living,0.0,2.0,0.0,1.0,0.0,1.0,0.0
1671,llcif,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1672,load,0.0,1.0,0.0,5.0,0.0,5.0,0.0
1673,loading,0.0,0.0,0.0,23.0,0.0,23.0,0.0
1674,loads,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1675,loan,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1676,local,0.0,2.0,0.0,9.0,0.0,9.0,0.0
1677,locale,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1678,locally,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1679,locate,0.0,23.0,0.0,0.0,0.0,0.0,0.0
1680,located,0.0,5.0,0.0,1.0,0.0,0.0,0.0
1681,locating,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1682,location,0.0,20.0,0.0,2.0,0.0,2.0,0.0
1683,locations,0.0,41.0,0.0,5.0,0.0,4.0,0.0
1684,locator,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1685,lodash,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1686,log,0.0,22.0,0.0,3.0,0.0,3.0,0.0
1687,logged,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1688,loggedin,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1689,login,0.0,10.0,0.0,4.0,0.0,1.0,0.0
1690,logo,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1691,logout,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1692,london,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1693,long,0.0,3.0,0.0,5.0,0.0,6.0,0.0
1694,longer,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1695,look,0.0,12.0,0.0,4.0,0.0,4.0,0.0
1696,looking,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1697,looks,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1698,los,0.0,0.0,0.0,6.0,0.0,6.0,0.0
1699,loss,0.0,6.0,0.0,1.0,0.0,2.0,0.0
1700,louis,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1701,love,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1702,loved,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1703,loving,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1704,lower,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1705,lpmr,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1706,luxembourg,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1707,made,0.0,2.0,0.0,2.0,0.0,2.0,0.0
1708,mah,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1709,mail,0.0,2.0,0.0,17.0,0.0,16.0,0.0
1710,mailchecks,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1711,mailed,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1712,mailinfo,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1713,mailing,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1714,mailtoggle,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1715,main,0.0,54.0,0.0,53.0,0.0,53.0,0.0
1716,maine,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1717,mainecare,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1718,maintain,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1719,maintaining,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1720,maintains,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1721,major,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1722,make,0.0,14.0,0.0,18.0,0.0,17.0,0.0
1723,makes,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1724,making,0.0,5.0,0.0,1.0,0.0,1.0,0.0
1725,malaysia,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1726,mall,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1727,manage,0.0,7.0,0.0,1.0,0.0,1.0,0.0
1728,management,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1729,managementnyc,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1730,manager,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1731,managers,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1732,managing,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1733,manchester,0.0,5.0,0.0,4.0,0.0,1.0,0.0
1734,mandatory,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1735,manner,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1736,manual,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1737,many,0.0,8.0,0.0,6.0,0.0,6.0,0.0
1738,map,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1739,mapped,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1740,mappedfalse,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1741,mappedga,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1742,mappedms,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1743,mappedq,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1744,mappedtext,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1745,mappedtrue,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1746,maps,0.0,4.0,0.0,2.0,0.0,2.0,0.0
1747,mar,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1748,markers,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1749,market,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1750,marketing,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1751,marketingnew,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1752,marketplace,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1753,marketsource,0.0,0.0,0.0,5.0,0.0,5.0,0.0
1754,mary,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1755,masses,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1756,mastectomy,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1757,mastercard,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1758,masturbation,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1759,match,0.0,1.0,0.0,5.0,0.0,5.0,0.0
1760,matching,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1761,materials,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1762,matter,0.0,3.0,0.0,6.0,0.0,6.0,0.0
1763,matters,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1764,mau,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1765,maximizing,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1766,maximum,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1767,may,0.0,43.0,0.0,23.0,0.0,22.0,0.0
1768,mcgregor,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1769,mean,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1770,meaningful,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1771,means,0.0,0.0,0.0,5.0,0.0,4.0,0.0
1772,measures,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1773,media,0.0,34.0,0.0,2.0,0.0,2.0,0.0
1774,medicaid,0.0,0.0,0.0,6.0,0.0,6.0,0.0
1775,medical,0.0,278.0,0.0,22.0,0.0,20.0,0.0
1776,medication,0.0,2.0,0.0,4.0,0.0,4.0,0.0
1777,medications,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1778,medicine,0.0,17.0,0.0,0.0,0.0,0.0,0.0
1779,medicinedartmouth,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1780,medium,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1781,meet,0.0,12.0,0.0,2.0,0.0,2.0,0.0
1782,meeting,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1783,meetings,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1784,meets,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1785,melanoma,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1786,member,0.0,5.0,0.0,2.0,0.0,2.0,0.0
1787,members,0.0,16.0,0.0,0.0,0.0,0.0,0.0
1788,membership,0.0,3.0,0.0,11.0,0.0,11.0,0.0
1789,memberships,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1790,memorial,0.0,13.0,0.0,1.0,0.0,1.0,0.0
1791,memory,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1792,men's,0.0,0.0,0.0,17.0,0.0,15.0,0.0
1793,mental,0.0,9.0,0.0,15.0,0.0,13.0,0.0
1794,mention,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1795,mentions,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1796,mentoring,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1797,menu,0.0,43.0,0.0,1.0,0.0,1.0,0.0
1798,merge,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1799,merges,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1800,message,0.0,0.0,0.0,8.0,0.0,6.0,0.0
1801,messages,0.0,0.0,0.0,22.0,0.0,19.0,0.0
1802,meta,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1803,method,0.0,0.0,0.0,11.0,0.0,11.0,0.0
1804,methods,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1805,metropolitan,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1806,mexico,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1807,microphone,0.0,2.0,0.0,2.0,0.0,2.0,0.0
1808,microsoft,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1809,middle,0.0,0.0,0.0,1.0,0.0,13.0,0.0
1810,midwife,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1811,midwifery,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1812,might,0.0,1.0,0.0,3.0,0.0,3.0,0.0
1813,million,0.0,8.0,0.0,5.0,0.0,5.0,0.0
1814,millions,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1815,min,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1816,minds,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1817,minimally,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1818,minimize,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1819,minimum,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1820,miniplayer,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1821,minor,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1822,minus,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1823,minute,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1824,minutes,0.0,22.0,0.0,1.0,0.0,1.0,0.0
1825,mirena,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1826,mirror,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1827,miscarriage,0.0,2.0,0.0,1.0,0.0,1.0,0.0
1828,misleading,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1829,miss,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1830,missed,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1831,missing,0.0,47.0,0.0,1.0,0.0,1.0,0.0
1832,mission,0.0,7.0,0.0,2.0,0.0,2.0,0.0
1833,mississippi,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1834,missouri,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1835,mobile,0.0,1.0,0.0,3.0,0.0,3.0,0.0
1836,modal,0.0,0.0,0.0,10.0,0.0,9.0,0.0
1837,model,0.0,24.0,0.0,0.0,0.0,0.0,0.0
1838,modern,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1839,molar,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1840,moment,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1841,mon,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1842,monday,0.0,2.0,0.0,2.0,0.0,2.0,0.0
1843,money,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1844,monies,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1845,monitor,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1846,monitoring,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1847,monte,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1848,month,0.0,14.0,0.0,4.0,0.0,4.0,0.0
1849,monthly,0.0,3.0,0.0,6.0,0.0,6.0,0.0
1850,months,0.0,58.0,0.0,10.0,0.0,10.0,0.0
1851,more,0.0,102.0,0.0,58.0,0.0,56.0,0.0
1852,morning,0.0,0.0,0.0,5.0,0.0,5.0,0.0
1853,most,0.0,8.0,0.0,15.0,0.0,14.0,0.0
1854,motivation,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1855,mountains,0.0,2.0,0.0,5.0,0.0,5.0,0.0
1856,mousedown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1857,move,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1858,movement,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1859,moving,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1860,mrfs,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1861,much,0.0,3.0,0.0,2.0,0.0,1.0,0.0
1862,multiple,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1863,multistep,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1864,music,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1865,must,0.0,139.0,0.0,7.0,0.0,8.0,0.0
1866,mutual,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1867,mvp,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1868,mybenefits,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1869,mychart,0.0,0.0,0.0,9.0,0.0,2.0,0.0
1870,mychart®,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1871,mydh,0.0,59.0,0.0,0.0,0.0,0.0,0.0
1872,mymahhc,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1873,mypostrender,0.0,0.0,0.0,12.0,0.0,12.0,0.0
1874,mypresegue,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1875,más,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1876,método,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1877,métodos,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1878,nairobinew,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1879,nairobioffice,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1880,naloxone,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1881,name,0.0,10.0,0.0,12.0,0.0,12.0,0.0
1882,named,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1883,names,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884,narrated,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1885,nashua,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1886,nation's,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1887,national,0.0,20.0,0.0,0.0,0.0,0.0,0.0
1888,nationally,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1889,nation’s,0.0,0.0,0.0,6.0,0.0,6.0,0.0
1890,native,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1891,nav,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1892,navigate,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1893,navigation,0.0,73.0,0.0,37.0,0.0,34.0,0.0
1894,navigator,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1895,near,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1896,necesidades,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1897,necesitamos,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1898,necessary,0.0,4.0,0.0,2.0,0.0,2.0,0.0
1899,need,0.0,7.0,0.0,14.0,0.0,17.0,0.0
1900,needed,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1901,needs,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1902,negotiated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1903,neighbors,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1904,neighbors—is,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1905,neither,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1906,neithercheck,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1907,nepal,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1908,nestled,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1909,netherlands,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1910,network,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1911,neurological,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1912,neuromedicine,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1913,never,0.0,95.0,0.0,3.0,0.0,3.0,0.0
1914,new,0.0,713.0,0.0,142.0,0.0,129.0,0.0
1915,newborn,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1916,newformtablerowhtml,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1917,newly,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1918,newredirect,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1919,news,0.0,52.0,0.0,6.0,0.0,5.0,0.0
1920,newsletter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1921,newsroom,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1922,next,0.0,5.0,0.0,6.0,0.0,5.0,0.0
1923,nh's,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1924,nigeria,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1925,nodule,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1926,nonbinary,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1927,nondiscrimination,0.0,17.0,0.0,0.0,0.0,0.0,0.0
1928,none,0.0,2.0,0.0,9.0,0.0,12.0,0.0
1929,nonprofit,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1930,noreferrer,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1931,normal,0.0,0.0,0.0,9.0,0.0,12.0,0.0
1932,norris,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1933,north,0.0,0.0,0.0,12.0,0.0,12.0,0.0
1934,northern,0.0,3.0,0.0,61.0,0.0,52.0,0.0
1935,norway,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1936,nosotros,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1937,not,0.0,58.0,0.0,30.0,0.0,29.0,0.0
1938,notary,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1939,note,0.0,0.0,0.0,6.0,0.0,5.0,0.0
1940,notice,0.0,48.0,0.0,0.0,0.0,0.0,0.0
1941,notification,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1942,notifications,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1943,notified,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1944,notify,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1945,notre,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1946,novell,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1947,now,0.0,12.0,0.0,15.0,0.0,15.0,0.0
1948,nowhere,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1949,nsw,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1950,null,0.0,1.0,0.0,3.0,0.0,3.0,0.0
1951,num,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1952,number,0.0,7.0,0.0,6.0,0.0,6.0,0.0
1953,numerous,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1954,numpad,0.0,2.0,0.0,2.0,0.0,2.0,0.0
1955,nurse,0.0,22.0,0.0,0.0,0.0,0.0,0.0
1956,nurses,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1957,nursing,0.0,33.0,0.0,0.0,0.0,0.0,0.0
1958,nutrition,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1959,nuvaring,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1960,nuzzle,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1961,nynyc,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1962,nyoffice,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1963,nyt,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1964,obfuscation,0.0,69.0,0.0,0.0,0.0,0.0,0.0
1965,object,0.0,46.0,0.0,1.0,0.0,1.0,0.0
1966,objects,0.0,207.0,0.0,0.0,0.0,0.0,0.0
1967,observación,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1968,observer,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1969,obstetrics,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1970,obtain,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1971,obtained,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1972,occasionally,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1973,occupational,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1974,occur,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1975,occured,0.0,58.0,0.0,0.0,0.0,0.0,0.0
1976,occurs,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1977,october,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1978,oed,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1979,oed's,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1980,oewb,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1981,off,0.0,0.0,0.0,16.0,0.0,16.0,0.0
1982,offenders,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1983,offer,0.0,20.0,0.0,4.0,0.0,4.0,0.0
1984,offered,0.0,0.0,0.0,5.0,0.0,5.0,0.0
1985,offering,0.0,3.0,0.0,1.0,0.0,2.0,0.0
1986,offerings,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1987,offers,0.0,8.0,0.0,2.0,0.0,2.0,0.0
1988,office,0.0,17.0,0.0,11.0,0.0,11.0,0.0
1989,officeapplyaffiliate,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1990,officeapplymanaging,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1991,officeapplymarketing,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1992,officedirect,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1993,officehybriddirect,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1994,officeoffice,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1995,officer,0.0,1.0,0.0,11.0,0.0,11.0,0.0
1996,officeremoteoffice,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1997,offices,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1998,officials,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1999,often,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2000,ohio,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2001,old,0.0,2.0,0.0,9.0,0.0,4.0,0.0
2002,older,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2003,onboarding,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2004,once,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2005,oncologist,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2006,oncology,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2007,one,0.0,38.0,0.0,25.0,0.0,23.0,0.0
2008,ongoing,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2009,online,0.0,8.0,0.0,15.0,0.0,16.0,0.0
2010,only,0.0,11.0,0.0,18.0,0.0,19.0,0.0
2011,onpolymerready,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2012,onsite,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013,ont,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014,opacity,0.0,2.0,0.0,22.0,0.0,22.0,0.0
2015,open,0.0,2.0,0.0,27.0,0.0,25.0,0.0
2016,openly,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2017,operated,0.0,0.0,0.0,12.0,0.0,11.0,0.0
2018,operating,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2019,operation,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2020,operations,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2021,opioid,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,opportunities,0.0,37.0,0.0,1.0,0.0,1.0,0.0
2023,opportunity,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2024,opposite,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025,option,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2026,optional,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2027,options,0.0,8.0,0.0,5.0,0.0,5.0,0.0
2028,optionvalue,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2029,optum,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2030,order,0.0,3.0,0.0,2.0,0.0,2.0,0.0
2031,orders,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2032,organization,0.0,1.0,0.0,3.0,0.0,3.0,0.0
2033,organizational,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2034,organizations,0.0,1.0,0.0,3.0,0.0,3.0,0.0
2035,organize,0.0,1.0,0.0,0.0,0.0,0.0,0.0
