,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7
366,area—which,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
367,aren't,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
368,args,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0
369,argument,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
370,arise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371,arising,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
372,arizona,12.0,26.0,0.0,6.0,19.0,0.0,140.0,3.0
373,arizona's,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
374,arizona’s,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
375,arm,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
376,army,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
377,around,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0
378,arrange,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
379,arrangements,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
380,array,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
381,arrive,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
382,arrived,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
383,arriving,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
384,arrow,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
385,arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
386,art,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
387,article,0.0,0.0,0.0,2.0,0.0,0.0,0.0,110.0
388,artificial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
389,asap,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
390,ask,5.0,5.0,0.0,9.0,5.0,0.0,2.0,19.0
391,asked,5.0,3.0,0.0,10.0,5.0,0.0,2.0,3.0
392,asking,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0
393,asks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,asl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,aspects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
396,aspiration,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
397,assault,6.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0
398,assets,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0
399,assholes,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
400,assign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
401,assigned,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0
402,assist,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0
403,assistance,0.0,12.0,0.0,3.0,0.0,0.0,2.0,1.0
404,assistant,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0
405,assistants,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
406,assistive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
407,assoc,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
408,associate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
409,associated,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0
410,associates,0.0,0.0,0.0,1.0,0.0,0.0,126.0,2.0
411,association,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0
412,associations,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
413,assualtthe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
414,assume,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
415,assured,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
416,astounding,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
417,async,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
418,athenahealth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
419,athenahealth's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420,athenahealth”,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
421,athenanet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
422,atlantic,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
423,atmosphere,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
424,attachevent,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
425,attaching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
426,attack,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
427,attacks,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
428,attempt,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0
429,attempting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,attempts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
431,attended,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
432,attention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,attorney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434,attorneynyc,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
435,attorneys’,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
436,attribute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
437,attributefilter,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
438,attributes,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
439,attributesask,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
440,audience,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
441,audittrailurl,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
442,august,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0
443,auscultation,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
444,auth,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
445,authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446,author,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
447,authority,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
448,authorize,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
449,authorized,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0
450,authorizing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
451,auto,2.0,66.0,0.0,6.0,2.0,0.0,1245.0,272.0
452,autofocus,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
453,autoimmune,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
454,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455,automatic,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
456,automatically,0.0,11.0,0.0,0.0,0.0,0.0,23.0,5.0
457,autopopulate,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
458,availabilities,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
459,availability,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0
460,available,10.0,16.0,0.0,8.0,11.0,0.0,27.0,12.0
461,availableuserlocales,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
462,ave,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
463,avenue,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,averiguar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
465,avoid,0.0,3.0,0.0,2.0,0.0,0.0,1.0,11.0
466,avoided,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
467,avoids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
468,awake,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
469,award,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
470,aware,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
471,away,1.0,12.0,0.0,10.0,1.0,0.0,0.0,0.0
472,awkward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473,ayudarte,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
474,az's,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
475,azwe,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
476,azâ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
477,baby,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
478,baby’s,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
479,bachelor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,back,10.0,27.0,0.0,18.0,14.0,0.0,0.0,5.0
481,background,25.0,0.0,0.0,0.0,25.0,0.0,23.0,3.0
482,backup,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
483,bacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
484,bacterial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
485,bad,2.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0
486,badword,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
487,badwordfilter,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
488,badwords,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
489,bahasa,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
490,balance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
491,ballerina,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
492,ban,3.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0
493,bank,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
494,bankruptcy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
495,banks,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
496,banned,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0
497,banner,0.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0
498,banning,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
499,banoriginally,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
500,bans,15.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0
501,barriers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
502,barry,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
503,basados,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
504,base,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0
505,based,2.0,7.0,0.0,7.0,2.0,0.0,1.0,4.0
506,baseline,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0
507,basic,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
508,basically,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
509,basics,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
510,basis,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
511,basta,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
512,bathroom,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
513,bccbid,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
514,bcload,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
515,beacon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
516,beacons”,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
517,bearing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
518,beating,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
519,became,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
520,because,2.0,23.0,0.0,41.0,2.0,0.0,56.0,10.0
521,becerra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
522,become,3.0,0.0,0.0,4.0,3.0,0.0,0.0,7.0
523,becomes,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
524,becoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
525,bed,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
526,been,4.0,27.0,0.0,40.0,4.0,0.0,32.0,20.0
527,before,6.0,11.0,0.0,39.0,6.0,0.0,14.0,13.0
528,beforeinstallprompt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
529,before”,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
530,began,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
531,begin,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
532,beginning,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
533,begins,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
534,behalf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
535,behavior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
536,behaviors,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
537,behind,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
538,being,2.0,10.0,0.0,23.0,2.0,0.0,24.0,5.0
539,beliefsi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
540,believe,0.0,1.0,0.0,11.0,0.0,0.0,2.0,7.0
541,believes,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
542,belly,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
543,below,3.0,6.0,0.0,0.0,3.0,0.0,6.0,2.0
544,beneath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
545,beneficiaries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
546,benefit,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
547,benefits,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
548,besides,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
549,best,3.0,5.0,0.0,32.0,3.0,0.0,3.0,5.0
550,beta,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
551,better,0.0,0.0,0.0,8.0,0.0,0.0,4.0,2.0
552,between,1.0,23.0,0.0,5.0,1.0,0.0,26.0,6.0
553,beware,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
554,beyond,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
555,bgurl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
556,bien,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
557,big,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
558,bill,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0
559,billed,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
560,billing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
561,bills,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
562,binary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
563,bind,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
564,binder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
565,binding,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
566,birth,37.0,21.0,0.0,26.0,38.0,0.0,50.0,16.0
567,birthday,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
568,bit,0.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0
569,bizarre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
570,black,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0
571,bladder,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0
572,blasey,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
573,bled,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
574,bleed,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
575,bleeding,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
576,blisters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
577,block,5.0,3.0,0.0,0.0,5.0,0.0,184.0,33.0
578,blocked,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
579,blockgap,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
580,blockquote,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
581,blocks,0.0,3.0,0.0,0.0,0.0,0.0,93.0,0.0
582,blog,13.0,24.0,0.0,5.0,14.0,0.0,27.0,18.0
583,blogsupportyelp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
584,blood,0.0,20.0,0.0,2.0,0.0,0.0,0.0,2.0
585,bloodstream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
586,blue,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
587,blur,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
588,board,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
589,bodies,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
590,body,2.0,5.0,0.0,2.0,2.0,0.0,26.0,68.0
591,body’s,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
592,bogus,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
593,bokmål,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
594,bold,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0
595,boldchat,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
596,boldchatevent,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
597,boldchatintervalid,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
598,boldchatlinks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
599,boldchattimeoutid,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
600,boldchatwrapper,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
601,bombarded,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
602,book,8.0,0.0,0.0,0.0,10.0,0.0,0.0,23.0
603,booked,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0
604,bootstrap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
605,borders,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
606,boston,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
607,botanicalsi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
608,both,4.0,8.0,0.0,10.0,4.0,0.0,2.0,7.0
609,bothered,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
610,bothersome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
611,bothinfo,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
612,bottom,1.0,0.0,0.0,0.0,1.0,0.0,46.0,26.0
613,bound,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
614,box,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
615,boxes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
616,brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
617,braintreeclienttoken,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
618,brand,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
619,brandid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
620,branding,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
621,brasil,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
622,breach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
623,breadcrumbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
624,breaking,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
625,breaks,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
626,breakâexploremy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
627,breast,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
628,brett,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
629,brewer,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
630,bridge,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
631,brigham,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
632,brighten,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
633,brightest,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
634,bring,3.0,0.0,0.0,8.0,3.0,0.0,5.0,1.0
635,bringing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
636,brings,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
637,bristol,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
638,broad,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
639,brought,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
640,browser,1.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0
641,browsers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642,browsers',0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
643,browsing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
644,bsd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
645,bubblesenabled,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
646,bucket,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
647,budget,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
648,bug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
649,build,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
650,building,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
651,built,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
652,bulletin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
653,burning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
654,business,1.0,2.0,0.0,9.0,2.0,0.0,25.0,10.0
655,businessbusiness,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
656,businesses,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
657,businessesour,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
658,businesseswrite,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
659,businesspeople,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
660,businessyelp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
661,busy,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
662,but,2.0,14.0,0.0,93.0,2.0,0.0,26.0,39.0
663,button,9.0,0.0,0.0,4.0,9.0,0.0,24.0,254.0
664,buttons,4.0,5.0,0.0,0.0,4.0,0.0,0.0,8.0
665,buttonsubmit,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
666,buy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
667,buying,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
668,bypass,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
669,bypass”,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
670,caa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
671,cache,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
672,cada,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
673,caicos,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0
674,calculation,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
675,calculator,0.0,22.0,0.0,0.0,0.0,0.0,31.0,0.0
676,california,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
677,call,22.0,37.0,0.0,26.0,26.0,0.0,16.0,9.0
678,callback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
679,called,0.0,3.0,0.0,22.0,0.0,0.0,8.0,5.0
680,calli,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
681,calling,0.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0
682,callnow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
683,calls,0.0,1.0,0.0,4.0,0.0,0.0,23.0,2.0
684,calm,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
685,calmed,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
686,calories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
687,came,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
688,camelback,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
689,campaign,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
690,campaigns,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
691,campaignsapplynational,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
692,campaignshybridpublic,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
693,campaignspublic,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
694,can,45.0,55.0,0.0,63.0,45.0,0.0,33.0,105.0
695,can't,1.0,0.0,0.0,10.0,1.0,0.0,6.0,5.0
696,cancel,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
697,canceled,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
698,cancellation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
699,cancer,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
700,candidates,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
701,cannot,2.0,3.0,0.0,5.0,2.0,0.0,28.0,5.0
702,cansaveimage,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
703,cansavescribble,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
704,cantidad,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
705,can’t,1.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0
706,capabilities,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
707,capable,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
708,captions,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
709,captivating,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
710,capture,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
711,capuchón,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
712,car,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
713,card,10.0,3.0,0.0,2.0,10.0,0.0,1.0,10.0
714,cardholder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
715,cardiology,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
716,cards,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
717,care,54.0,22.0,0.0,76.0,65.0,0.0,46.0,34.0
718,cared,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
719,careers,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
720,carefetal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
721,careful,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
722,carefully,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
723,caregiver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
724,caregiver's,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
725,caremiscarriage,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
726,cares,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
727,caresince,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
728,careyou've,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
729,caridad,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
730,caring,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
731,carolina,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
732,carolinanorth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
733,carolinasouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
