,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7
1465,institution,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1466,instructions,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1467,instrument,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1468,insurance,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1469,intelligence,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1470,intended,0.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0
1471,interact,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0
1472,interacting,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0
1473,interaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1474,intercepting,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1475,intercourse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1476,interest,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1477,interests,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1478,interfere,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1479,internal,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1.0
1480,international,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1481,internet,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0
1482,interpretation,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1483,interpretive,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1484,interruption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1485,intimate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1486,intl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1487,into,2.0,0.0,2.0,1.0,0.0,5.0,2.0,0.0
1488,invalid,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
1489,invalidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1490,investment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1491,investor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1492,involve,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1493,involved,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0
1494,involvedimprove,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1495,involvement,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1496,involving,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1497,irregular,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1498,isbannerclosed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1499,isdraggable,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1500,island,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1501,islands,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
1502,isn't,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1503,isn’t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1504,ispaddingbottomadded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1505,ispageready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1506,issue,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1507,issuer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1508,issues,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
1509,it's,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1510,item,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
1511,items,0.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0
1512,it’s,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0
1513,i’ll,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1514,i’m,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0
1515,i’ve,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1516,james,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1517,jan,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0
1518,january,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1519,javascript,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0
1520,jenni,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1521,job,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1522,jobs,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1523,johns,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1524,join,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0
1525,joining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1526,jorge,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1527,journey,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0
1528,jquery,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1529,judge,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1530,just,0.0,0.0,0.0,1.0,1.0,4.0,0.0,11.0
1531,kaku,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1532,kate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1533,keep,2.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0
1534,keeping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535,keeps,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1536,kept,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1537,key,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1538,keypress,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1539,keys,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1540,keyvalue,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1541,kimberly,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1542,kind,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1543,kindly,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1544,kindwish,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1545,kitts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1546,know,0.0,0.0,1.0,3.0,3.0,48.0,3.0,4.0
1547,knowing,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1548,knowledgable,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1549,knowledge,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1550,known,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1551,kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1552,korean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1553,króna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1554,krónur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1555,kupon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1556,kwacha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1557,kwachas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1558,kwanza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1559,kwanzas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1560,label,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
1561,labor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1562,lack,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1563,lake,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0
1564,lang,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1565,lankan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1566,last,1.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0
1567,late,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1568,later,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0
1569,latest,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1570,latino,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1571,latlng,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1572,law,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
1573,lawful,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1574,laws,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1575,lawsuit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1576,lawsuits,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1577,layer,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1578,layout,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1579,layouts,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1580,leake,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1581,learn,2.0,0.0,3.0,2.0,6.0,0.0,10.0,17.0
1582,learn”,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1583,lease,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
1584,least,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0
1585,leave,0.0,0.0,0.0,22.0,0.0,10.0,0.0,5.0
1586,led,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1587,left,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1588,legal,0.0,0.0,0.0,5.0,0.0,2.0,0.0,7.0
1589,legally,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
1590,lei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1591,lek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1592,lekë,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1593,len,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1594,length,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1595,leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1596,leonean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1597,less,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1598,let,0.0,0.0,9.0,0.0,32.0,16.0,1.0,17.0
1599,let's,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1600,let’s,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1601,leu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1602,lev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1603,leva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1604,lewis,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1605,ley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1606,liability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1607,liable,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0
1608,license,0.0,0.0,27.0,11.0,0.0,0.0,0.0,39.0
1609,licensed,0.0,0.0,9.0,1.0,0.0,1.0,1.0,13.0
1610,life,1.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0
1611,lifelabor,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1612,life’s,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1613,light,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1614,lightbox,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
1615,like,0.0,0.0,2.0,46.0,2.0,39.0,2.0,21.0
1616,liked,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1617,likely,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1618,limit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1619,limitation,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0
1620,limitations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1621,limited,0.0,0.0,0.0,38.0,0.0,3.0,2.0,5.0
1622,line,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1623,linear,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1624,lines,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1625,link,1.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0
1626,linked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1627,links,0.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0
1628,linksam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1629,linkshomeaboutdonateget,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1630,linksservices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1631,lira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1632,list,0.0,0.0,1.0,2.0,0.0,16.0,0.0,1.0
1633,listed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1634,listen,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
1635,listen–we’ll,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1636,lists,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1637,listwhen,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1638,little,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1639,live,0.0,0.0,0.0,44.0,2.0,0.0,2.0,1.0
1640,lives,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
1641,livesour,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1642,lives…impacting,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1643,loading,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1644,loads,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1645,local,0.0,0.0,0.0,3.0,8.0,29.0,9.0,1.0
1646,locate,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1647,located,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
1648,locating,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1649,location,0.0,0.0,0.0,4.0,6.0,0.0,0.0,3.0
1650,locations,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1651,locator,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1652,locker,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1653,lockers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1654,log,3.0,0.0,4.0,0.0,0.0,7.0,3.0,7.0
1655,logged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1656,logging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1657,login,0.0,0.0,9.0,1.0,1.0,0.0,3.0,0.0
1658,logo,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1659,long,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0
1660,longer,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
1661,look,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1662,looking,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
1663,looks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1664,loop,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1665,loss,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0
1666,lost,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
1667,lot,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1668,lots,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1669,love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1670,loving,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1671,low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1672,lowercase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1673,machines,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1674,made,0.0,0.0,0.0,9.0,2.0,6.0,2.0,8.0
1675,magazine,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1676,mail,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1677,mailing,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
1678,main,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1679,maintain,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0
1680,maintained,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0
1681,maintaining,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1682,maintains,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
1683,maintenance,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1684,make,0.0,0.0,24.0,100.0,1.0,38.0,5.0,46.0
1685,makes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1686,making,0.0,0.0,4.0,1.0,0.0,4.0,1.0,4.0
1687,man,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1688,manage,0.0,0.0,0.0,3.0,0.0,16.0,0.0,1.0
1689,managecookiesdata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1690,managecookieslink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1691,managelink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1692,management,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
1693,manager,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0
1694,manat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1695,manats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1696,manner,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
1697,many,0.0,0.0,1.0,24.0,2.0,7.0,2.0,1.0
1698,map,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0
1699,maps,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0
1700,march,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1701,mariana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1702,marked,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1703,marketing,0.0,0.0,0.0,1.0,5.0,16.0,6.0,0.0
1704,master,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1705,match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1706,matching,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1707,material,0.0,0.0,0.0,12.0,0.0,0.0,2.0,8.0
1708,materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1709,maternity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1710,matters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1711,maximum,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0
1712,maxretries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1713,may,0.0,0.0,4.0,126.0,4.0,90.0,1.0,35.0
1714,mayo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1715,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1716,means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1717,meant,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1718,media,0.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0
1719,mediamedia,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1720,medical,0.0,0.0,15.0,11.0,2.0,26.0,5.0,16.0
1721,medicare,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1722,medications,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1723,meet,0.0,0.0,0.0,2.0,0.0,6.0,0.0,6.0
1724,meeting,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1725,meetings,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1726,meets,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1727,member,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0
1728,members,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1729,memorial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1730,memory,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1731,men,0.0,0.0,1.0,1.0,2.0,21.0,2.0,6.0
1732,men's,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1733,meni,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1734,menstrual,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1735,mentioning,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1736,mentoring,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1737,menu,0.0,0.0,0.0,11.0,0.0,41.0,1.0,0.0
1738,menuhomeabout,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1739,menuhomeaboutdonateget,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1740,menwith,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1741,merchant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1742,merchantability,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0
1743,message,2.0,0.0,0.0,66.0,2.0,50.0,0.0,2.0
1744,messages,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0
1745,met,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1746,meta,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1747,metadata,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1748,method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1749,methods,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
1750,metical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1751,meticals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1752,micromobility,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1753,microsoft,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1754,middle,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1755,midvalley,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1756,might,0.0,0.0,1.0,3.0,1.0,49.0,0.0,9.0
1757,mile,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1758,military,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1759,million,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1760,mind,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1761,minds,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1762,minimum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1763,ministry,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1764,minus,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1765,minute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1766,minutes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1767,misinformation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1768,misrepresenting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1769,missed,0.0,0.0,2.0,1.0,0.0,3.0,0.0,5.0
1770,missing,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0
1771,mission,1.0,0.0,1.0,0.0,0.0,2.0,0.0,16.0
1772,mit,0.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0
1773,mitchell,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1774,moab,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1775,mobile,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
1776,mobility,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1777,modal,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
1778,model,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1779,modification,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1780,modificationparatransit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1781,modifier,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1782,modify,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0
1783,moment,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1784,monday,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1785,mondayclosed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1786,monetary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1787,money,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1788,monitor,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
1789,monitoring,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1790,month,0.0,0.0,0.0,44.0,0.0,6.0,0.0,2.0
1791,monthly,0.0,0.0,2.0,0.0,0.0,5.0,4.0,6.0
1792,monthpast,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1793,months,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1794,mood,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0
1795,more,0.0,0.0,10.0,97.0,12.0,45.0,9.0,48.0
1796,moresign,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1797,more…,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1798,morgan,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1799,most,1.0,0.0,11.0,66.0,1.0,4.0,4.0,15.0
1800,mothers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1801,mountain,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
1802,mountainland,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1803,mousedown,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1804,much,0.0,0.0,6.0,23.0,0.0,1.0,1.0,1.0
1805,multiple,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1806,municipality,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1807,must,2.0,0.0,2.0,41.0,7.0,69.0,4.0,11.0
1808,mymarker,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1809,myoptions,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1810,name,1.0,0.0,0.0,0.0,1.0,3.0,2.0,15.0
1811,named,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1812,namely,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1813,names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1814,narrow,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1815,national,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1816,natural,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1817,nature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1818,nav,0.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0
1819,navigate,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0
1820,navigation,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0
1821,nba,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1822,nearby,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1823,necessary,0.0,0.0,0.0,7.0,0.0,32.0,0.0,0.0
1824,necessitate,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1825,need,0.0,0.0,2.0,7.0,3.0,110.0,2.0,15.0
1826,needed,0.0,0.0,0.0,1.0,2.0,133.0,4.0,0.0
